imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0286539,,Add a Plot »,,Ayub Khan|Madhoo|Varsha Usgaonkar|,,
tt0217351,Neelima Bakshi is a girl who belongs to a conservative Muslim family from Bombay. At the post office  she meets a boy named Sameer 'Prince' Roshan and it is love at first sight. The bond that draws them close is their dream of becoming doctors. However  when her uncle  a stunch and autocratic Muslim  is released from jail after 12 years  he forbids her to see Prince when he learns that Prince is Hindu. Amidst thse restrictions the love between Prince and Neelima blossoms  but is again threatened when Prince gets admission into a medical college and Neelima is rejected.,Neelima Bakshi is a girl who belongs to a conservative Muslim family from Bombay. At the post office  she meets a boy named Sameer 'Prince' Roshan and it is love at first sight. The bond ...                    ,,Sonali Bendre|Danny Denzongpa|Anang Desai|Ahmed Khan|Akshaye Khanna|Saba Mirza|Anjana Mumtaz|Anil Nagrath|Deval Pandya|Achyut Potdar|Heena Qureshi|K.K. Raina|Achala Sachdev|Himani Shivpuri|,,17 December 1999 (India)
tt0272062,Karan is a former soldier. One day when Karan finds out that his father committed suicide in prison after he is falsely charged with a crime  he suspects Ravi Verma  a city attorney who has a wife and a kid. When Karan spots Ravi on the street with his wife Kajal  he abruptly shoots Ravi and Kajal; however  Ravi survives the murder and Kajal ends up dead. After Ravi's release from the hospital  he does not realize that he has a new and different wife who looks exactly like Kajal  later on he does. While Ravi's life continues  Karan's revenge also continues against Ravi. Ravi claims that it wasn't his idea to set Karan's father up  it may be Ravi's father-in-law and his colleagues who may be responsible.,Karan is a former soldier. One day when Karan finds out that his father committed suicide in prison after he is falsely charged with a crime  he suspects Ravi Verma  a city attorney who has...                    ,,Sanjay Dutt|Chandrachur Singh|Mahima Chaudhry|Shakti Kapoor|Sushma Seth|Mohan Joshi|Deepak Shirke|Harish Patel|Himani Shivpuri|Sachin Khedekar|Dipen Vartak|Vishwajeet Pradhan|Achyut Potdar|Arpita|,,12 February 1999 (India)
tt0225515,Two brothers -- Ranvir and Rajvir along with their parents move to Mumbai. They endure numerous hardships  but their will to survive prevails and they succeed. Soon  their parents pass away  leaving young Rajvir in the care of Ranvir. Now wealthy beyond any means  Ranvir runs the business and Rajvir lives recklessly. When Rajvir falls in love  Ranvir arranges his marriage  but to his dismay finds out that he has arranged his brother to marry the girl he loves.,Two brothers -- Ranvir and Rajvir along with their parents move to Mumbai. They endure numerous hardships  but their will to survive prevails and they succeed. Soon  their parents pass away...                    ,The fun never ends.,Sunny Deol|Bobby Deol|Urmila Matondkar|Dara Singh|Zohra Sehgal|Kulbhushan Kharbanda|Reema Lagoo|Narinder Kaur|Preity Zinta|,,19 November 1999 (India)
tt0286640,Vikram's father has taught him that to win  in chess  one has to kill the king. And when his parents Harmesh and Sulbha are brutally killed he decides to apply the principles of chess to real life ! Vijay (Ajay Devgan) an illegitimate orphan grows up to be a rich industrialist with his hard work. He falls in love with Madhu (Raveena Tandon) who is retired judge Amarnath's (Satyen Kapoor) only daughter. Their love blossoms. Raja (Ajinkya Deo) who is industrialist Oberoi's (Amrish Puri) son too falls for Madhu  but when Oberoi goes to ask for Madhu's hand he finds out that before him Vijay had approached for Madhu's hand. Oberoi sides Vijay's proposal  in fact Mr. Oberoi always best owed his special liking towards Vijay. He even treated him as his own son. This became the reason of conflict between his wife Sharda (Reena Roy)  his brother-in-law (Paresh Rawal)  and his son Raja. Vijay was even accused to be the illegitimate son of Mr. Oberoi. Jagat Poisoned Amarnath's mind about getting...,A child left on the steps of a temple is adopted by a rich man. The child grows up to be rich and successful and generates hatred and envy by others.,,Ajay Devgn|Raveena Tandon|Reena Roy|Ajinkya Deo|Kiran Kumar|Paresh Rawal|Amrish Puri|Sulabha Deshpande|Satyendra Kapoor|Achyut Potdar|Rajesh Puri|Guddi Maruti|Anil Nagrath|Sunil Rege|,,10 October 1999 (India)
tt0940881,Radha lives a poor lifestyle in Brindavan  India. When London-based Deepak Rai comes for a visit  they meet  fall in love and get married. Deepak returns home and informs his parents  who are displeased as they have arranged his marriage with Dolly  the daughter of Kuldeep's friend  Sukhdev Thakur. Shortly thereafter Deepak gets the news that Radha is dead. This news does devastate him  but Dolly assists him  both become friends  and he agrees to marry her. Shortly before the marriage he becomes aware of Radha's presence in his house but his parents scoff at this. What Deepak does not know is that Radha is still alive  has found her way to London  is living in the local Hare Krishna Mandir  had visited his house  performed prayers  but is now held captive on the instructions of his dad and Sukhdev - who have already instructed a hit-man to kill her.,Radha lives a poor lifestyle in Brindavan  India. When London-based Deepak Rai comes for a visit  they meet  fall in love and get married. Deepak returns home and informs his parents  who ...                    ,,Arun Bakshi|Beena Banerjee|Sheeba Bhakri|Deepti Bhatnagar|Deep Dhillon|Feroza|Anant Jog|Madhumalti Kapoor|Faraaz Khan|Raj Kiran|Johnny Lever|Pramod Moutho|Anil Nagrath|Madhu Pahelwani|,,
tt0233808,When an imminent drought threatens to ruin their crop  Rambhi and her husband Veeru move from their village to the city. Through threat  violence and blackmail  Veeru makes a career as a kind of mafia don in the corrupt political system  but it turns out he is no more than a puppet of an influential lawyer who has him killed when Veeru decides not to kill any more. The lawyer thinks he can turn Rambhi into yet another puppet of his plans  but she strikes back  taking revenge for her husband's murder and fighting the corrupt political system until she becomes a veritable mafia Godmother herself.,When an imminent drought threatens to ruin their crop  Rambhi and her husband Veeru move from their village to the city. Through threat  violence and blackmail  Veeru makes a career as a ...                    ,A woman who dared to rule a man's world.,Shabana Azmi|Milind Gunaji|Nirmal Pandey|Govind Namdeo|Vineet Kumar|Loveleen Mishra|Raima Sen|Sharman Joshi|Ashwin Kumar|Anup Soni|Anushree Shukla|Nishant Shuke|Ravi Kale|Manohar Teli|,8 wins,
tt0216707,Anand Kishore (Ajay Devgan)  his wife  Kavita (Mahima Chaudhary)  and only child  a daughter  Neha (Akshita Garud)  live a happy and serene life in Delhi  India. The peace and quiet of this happy family is disrupted when a mysterious woman begins to secretly meet Neha who develops an instant fondness for her. The woman  Nandita (Kajol)  is revealed to be Neha's biological mother merely wanting to see her daughter. The plot acquires a new tension with the Anand meeting Nandita  a girl he had shared an intimate night with on a train under strange circumstances a few years ago. Nandita reveals Neha to be a consequence of that intimacy whom she had to part with under family pressure.,Anand Kishore (Ajay Devgan)  his wife  Kavita (Mahima Chaudhary)  and only child  a daughter  Neha (Akshita Garud)  live a happy and serene life in Delhi  India. The peace and quiet of this...                    ,,Ajay Devgn|Mahima Chaudhry|Kajol|Chandrachur Singh|Farida Jalal|Laxmikant Berde|Akshita Garud|Mohan Joshi|Ananth Narayan Mahadevan|Avtar Gill|Rajendra Gupta|Dinesh Hingoo|Achala Sachdev|Achla Sachdev|,1 nomination,
tt0207513,A mother gives birth to twins. Unfortunately  they are separated. One of the children ends up in neighbouring Pakistan and grows up a devout Muslim named Tauheed  while the other grows up as a Hindu named Ajay. With the on-going rivalry and hatred between the two countries  both find themselves on the opposite side  and must battle each other. The only way they can unite is by saving the life of the Pakistani Prime Minister  who himself has become the target of terrorists.,A pair of twins separated at birth. One grows up as a Hindu in India  while the other is raised a Muslim in Pakistan. They are forced to battle each other during an Indo-Pak war.,Battle For Peace,Amitabh Bachchan|Ajay Devgn|Manisha Koirala|Sushmita Sen|Farida Jalal|Navin Nischol|Prem Chopra|Shahbaaz Khan|Gulshan Grover|Kader Khan|Goga Kapoor|Kashmira Shah|Salim Khan Ding-Dong|Shakti Kapoor|,1 win,23 July 1999 (USA)
tt0267548,Wealthy Seth Amirchand (Kader Khan) has two problems  namely his two good-for-nothing sons  Sonu (Sanjay Dutt)  and Monu (Govinda). Their time is mainly spent on comically attempting to extort money from their hapless dad  by hook or by crook  by threats or blackmail. Amirchand decides that the best way to deal with them is to separate them  he then asks Sonu to proceed to Goa; and Monu to look after work in Bombay. Sonu gets to the wrong party in Goa and antagonizes the Verma family  consisting of Gulzarilal (Anupam Kher)  his unmarried sister  Santho (Aruna Irani)  and eligible daughters  Pooja (Pooja Batra) and Ritu (Karisma Kapoor). Sonu challenges the family that he is going to marry Pooja by any means possible  and calls upon Monu to act as his Paternal uncle  which he does so  and ends up falling for Ritu. Unknown to him  Santho has also developed a crush on him. To complicate matters even more  underworld don  Bhai (Ashish Vidyarthi) demands money from Amirchand  only to have ...,Wealthy Seth Amirchand (Kader Khan) has two problems  namely his two good-for-nothing sons  Sonu (Sanjay Dutt)  and Monu (Govinda). Their time is mainly spent on comically attempting to ...                    ,,Sanjay Dutt|Govinda|Karisma Kapoor|Pooja Batra|Kader Khan|Paresh Rawal|Satish Kaushik|Aruna Irani|Anupam Kher|Ashish Vidyarthi|Aashif Sheikh|Razak Khan|Pushpa Verma|Mohan Joshi|,3 wins & 2 nominations,25 June 1999 (India)
tt0281913,Surjit finds out that his sister is in love with Manjit Singh  the younger brother of Thakur Gajendra Singh. When his sister gets pregnant  Surjit goes to Thakur's house in order to get Manjit to marry his sister. The Thakur humiliates him  making him  a vegetarian  eat dog-food  and beg on his knees. Surjit does so  and is told to go home and make wedding preparations. The next day  Thakur visits Surjit and kills him and his wife in broad daylight. Surjit's last dying wish is that his two sons  Raju and Kishan  must get married to Thakur's two daughters  Megha and Preeti  and they must have the Thakur come begging to their doorstep for this marriage alliance. Surjit's sister agrees to this  and accordingly brings up the two children. Unfortunately  Raju decides to move away  leaving her alone to bring up Kishan. Years later  they are re-united when Raju returns home  and they join together to fulfill Surjit's last wish. What they do not know is Megha and Preeti are to be married to ...,Surjit finds out that his sister is in love with Manjit Singh  the younger brother of Thakur Gajendra Singh. When his sister gets pregnant  Surjit goes to Thakur's house in order to get ...                    ,,Ajay Devgn|Neha|Arshad Warsi|Mayuri Kango|Prithvi|,,7 May 1999 (India)
tt0233856,Hero (Salman Khan) loves Rani (Rani Mukerji)  but she doesn't. Hero  meanwhile  is a loyal worker at A-Z  a courier company helm ed by baddie Khanna (Shakti Kapoor). The man actually distributes drugs around the city  the Tough cop Inspector Vishal (Arbaaz Khan) arrives in the city and starts trailing Hero whom he suspects to be involved in the racket. But the poor unsuspecting Hero is innocent. So when he stumbles upon the truth  Khanna has him bumped off. At the same time  he manages to shoot Vishal in the heart. A heart transplant takes place and Hero's heart is given to Vishal. Hero's spirit comes back to avenge his death  but only Vishal can see him. Since Hero's heart beats for Rani  it is only natural for Vishal to fall in love with Rani. And fortunately  she too falls in love with him.,Hero (Salman Khan) loves Rani (Rani Mukerji)  but she doesn't. Hero  meanwhile  is a loyal worker at A-Z  a courier company helm ed by baddie Khanna (Shakti Kapoor). The man actually ...                    ,,Salman Khan|Rani Mukerji|Arbaaz Khan|Johnny Lever|Neeraj Vora|Shakti Kapoor|Razak Khan|Sulabha Arya|Dinyar Tirandaz|Mukhtar Khan|Javed Khan|Mahendra Verma|John|Apurva Shah|,,10 September 1999 (India)
tt0246687,Panna is the only daughter of politician Maltidevi. Panna is very critical of her mother  when she decides to separate from her dad  and asked Chief Minister Sawantrao Gadre to move in with them  for political reasons. Sawantrao has been using Maltidevi to win his election  which he does. Malti avenges this humiliation  wins the next election  and has Sawantrao killed. Malti then becomes the new Chief Minister. The main thorns on her side are Bhau  the leader of the downtrodden lower caste dalits  and her very daughter  who is very friendly with Bhau. One day Panna is abducted by Aditya and his group of revolutionaries  and held by them. It is there that Panna learns about the atrocities committed by her mom in the name of politics  and it is then she must decide whether to be loyal to her mom  or take the side of Aditya and the revolutionaries.,Panna is the only daughter of politician Maltidevi. Panna is very critical of her mother  when she decides to separate from her dad  and asked Chief Minister Sawantrao Gadre to move in with...                    ,,Nana Patekar|Sunil Shetty|Tabu|Suhasini Mulay|Shivaji Satam|Mohan Agashe|Kulbhushan Kharbanda|Damoo Kenkre|Mangala Kenkre|Raj Zutshi|Ajit Vachani|Dhirajlal Shah|Anil Nagrath|Gracy Singh|,1 win & 2 nominations,22 January 1999 (India)
tt0189592,Vishwanath is a multi-millionaire industrialist  who lives in a palatial house  with his only chid  a son named Vijay. Vijay has been literally born with a silver spoon in his mouth  and indulges in life's temptations and weaknesses to the extreme. Vishwanath would like his son to get married and be responsible. Vijay agrees to get married on condition that his future bride sign an agreement that the marriage is on a trial basis for one year  and thereafter is Vijay does not fall in love with her  the marriage gets annulled. Vishwanath asks his personal assistant  Megha  to quit her job and marry Vijay  but Megha refuses. Megha comes from a poor family  consisting of her mom  two other sisters  and one brother. Megha reconsiders this offer  and asks for financial support for her mom and siblings  to which Vishwanath agrees to  and as a result Vijay and Megha are married. After the marriage  Vijay and Megha do become friends  and Megha goes out of her way to look after Vijay when he ...,Not knowing what consequences she would face  a woman signs a 1-year marriage contract with a business tycoon to end her family's poverty.,,Anil Kapoor|Kajol|Anupam Kher|Shakti Kapoor|Parmeet Sethi|Mink Singh|Satish Kaushik|Rakesh Bedi|Johnny Lever|Smita Jaykar|Sudha Chandran|Gracy Singh|Sadhu Meher|Raju Shrestha|,2 nominations,22 January 1999 (India)
tt0150992,When Sameer asks for Nandini's hand in marriage her family refuses. They have already chosen a husband for their daughter. Sameer returns to Italy. When Vanraj  Nandini's husband realizes that his new bride has been in love with someone else  he is prepared to sacrifice his love for her and take her to Italy to be reunited with her true love  Sameer.,Nandini has to choose between Sameer  the man who taught her to fall in love; and Vanraj  the man from whom she learnt how to abide and fulfill promises of love.,Straight from the heart....,Aishwarya Rai Bachchan|Salman Khan|Ajay Devgn|Zohra Sehgal|Vikram Gokhale|Smita Jaykar|Rekha Rao|Rajeev Verma|Kenneth Desai|Ghanshyam Nayak|Vinay Pathak|Sheeba Chaddha|Meenakshi Verma|Preeti Koppikar|,31 wins & 6 nominations,18 June 1999 (India)
tt0317641,Inspector Heera Lal and Havaldar Panna Lal are two simple-minded but honest policemen  who serve at the local police station. Their comical manner of functioning  and letting go of some culprits  does cause them considerable embarrassment at the hands of their superior officer. Then their lives are turned into utter turmoil and hilarious chaos  when they find out that another pair of men  also named Heera Lal and Panna Lal  who are their look-alike  have entered the same town they live in.,Two sets of twins  both named Heeralal and Pannalal  set out in search of love and adventure  quite unaware of the presence of the other set.,,Mithun Chakraborty|Johnny Lever|Payal Malhotra|Dakshana|Mallika Kaur|Anu|Asrani|Deven Verma|Raju Kher|Padmini Kapila|Pramod Moutho|Razak Khan|Arun Bakshi|Rana Jung Bahadur|,,22 October 1999 (India)
tt0216817,The trials and challenges of a joint family in India  whose parents are Ramkishen and second wife Mamta  and have three sons and a married daughter. The eldest son is handicapped since birth  and is from Ramkishen's first wife. Mamta  the second wife  hates him  and like Kaikeyi in Ramayana wants the estate and wealth in her sons' names. She and her daughter's father-in-law  scheme together  and have the eldest son  including his wife and child  thrown out of the house. Mamta and her sons are all set to control the finances and the estate - until she finds out that her very own sons do not approve of nor support her actions in throwing their step-brother out of the house.,Ramkishen and Mamta have three sons Vivek   Prem and Vinod and a daughter Sangeeta. This family is part of a joint family whose close knit bond is challenged by a misunderstanding.,,Salman Khan|Karisma Kapoor|Saif Ali Khan|Tabu|Sonali Bendre|Mohnish Bahl|Mahesh Thakur|Neelam Kothari|Alok Nath|Satish Shah|Sadashiv Amrapurkar|Rajeev Verma|Shakti Kapoor|Ajit Vachani|,1 win & 1 nomination,5 November 1999 (India)
tt0206020,Pinky and Atul alias Bunty are in love with each other  and plan to marry. They  however  run into opposition with their respective families  as their life-partners have already been picked for them. Pinky's dad  a retired Colonel has picked Police Inspector Arjun to be Pinky's groom; while Ajit and Asha  Bunty's dad and mom  have picked Shobha to be Bunty's bride. Both Bunty and Pinky plan to go through with their respective marriages to the partners of their parents' choices  and then eventually divorce them  and then get married to each other. They give in to their parents' choices  and their parents are delighted and both the weddings take place with great pomp and ceremony. Pinky then starts picking fights with Arjun and his mom  and openly insults them; while Bunty also does the same with Shobha. Their plans seem to be going on track  until they come to know that Shobha and Arjun are meeting on the sly. What impact will this have on their plans and their marriage?,Pinky and Atul alias Bunty are in love with each other  and plan to marry. They  however  run into opposition with their respective families  as their life-partners have already been picked...                    ,,Kajol|Atul Agnihotri|Jackie Shroff|Ayesha Jhulka|Aruna Irani|Kulbhushan Kharbanda|Adi Irani|Prem Chopra|Mukesh Bansal|,,10 June 1999 (India)
tt0196635,Worldwide crime bosses elect Devraj as the new chairman of their organization. This news gets to the police so much that when Inspector  Amit's childhood friend  Ravi is found dead and his sister  Payal is kidnapped the suspension goes towards Devraj. Searches conducted by the police at Devraj's locations meet with considerable progress when they manages to rescue Payal albeit in a critical state as well as arrest Devraj in the process. Devraj is placed before the court of law where-by he is sentenced to death as Payal testify against him. It was also found out that Payal and Devraj was once in love with each other while she happen to get an interview from him during her employment as a television reporter. Situation twists when a hospital patient who happen to be the uncle of Devraj convinces him as well as the law that he had been framed for someone else crime thus Devraj is acquitted and must now begin a quest to find out who framed him and why.,Devraj  a gangster and Payal  a reporter fell in love. Amit  loves Payal and a lot of trouble follows in their lives.,,Akshay Kumar|Twinkle Khanna|Rajat Bedi|Vivek Shauq|Gulshan Grover|Mukesh Khanna|Johnny Lever|Asrani|Avtar Gill|Subbiraj|Ram Mohan|Ajay Chadha|Vivek Vaswani|Shagufta Ali|,,26 March 1999 (India)
tt0339239,Gangster Kaalkeshwar Singh is insecure about the way other people behave towards his wife  Monica as he is fully well aware that she does not love him and that he forcefully get married to her. This insecurity forced him to murder a man in a party for congratulating Monica; when Kaalkeshwar's life is at the mercy of another gangster  Albert his life is saved at the intervention of Arjun who instead killed Albert in the process. Kaalkeshwar then gets to find out how Albert had raped Arjun's beloved  Maria which forces her to commit suicide thus Arjun had avenge this carnage by killing Albert. Kaalkeshwar then permit Arjun to take up lodging at his estate which is located in the country area there Arjun is introduced to Monica and eventually both fell in love and started to have an affair. When Kaalkeshwar gets to find out about this he instructs his men to seriously beat up Arjun which is carried out successfully but Arjun manages to survive and return to rescue his lover  Monica as ...,Gangster Kaalkeshwar Singh is insecure about the way other people behave towards his wife  Monica as he is fully well aware that she does not love him and that he forcefully get married to ...                    ,,Sunil Shetty|Monica Bedi|Amrish Puri|Deepak Shirke|Jaspal Bhatti|Mahru Sheikh|Tej Sapru|Shiva Rindani|Jack Gaud|Kamal Malik|Mushtaq Khan|Arun Bakshi|Harish Patel|Aartii Naagpal|,,
tt0226847,Talented singer and dancer  Chandni's life is dominated by three aunts  and a soft-spoken maternal grandmother. She meets with a womanizer named Rahul  and falls in love with him. Rahul treats her just like any of his other girlfriends  and decides to have an affair with her. Rahul unexpectedly meets with his dadaji  who wants him to get married to Chandni. In order to fool him  Rahul asks Chandni to pretend to be his wife  which she does. After Dadaji leaves  will Rahul and Chandni go their separate ways  and will Rahul return to the waiting arms of his many girlfriends?,Talented singer and dancer  Chandni's life is dominated by three aunts  and a soft-spoken maternal grandmother. She meets with a womanizer named Rahul  and falls in love with him. Rahul ...                    ,,Salman Khan|Urmila Matondkar|Jaspal Bhatti|Shammi Kapoor|Bindu|Navneet Nishan|Kannu Gill|,,2 April 1999 (India)
tt0230347,Sultan (Shakti Kapoor) adopted an orphan and named him Badshah (Akshay Kumar). Badshah grows up to be a criminal and his life was made difficult by Inspector Pradhan (Ashish Vidyarthi). Badshah's sidekick is Abdul (Ashutosh Rana). The only hope in Badshah's life is Sapna (Karisma Kapoor)  whom he incidentally met. But circumstances lead Badshah to commit murder in public. During this experience  a child clangs to him and he took the child to Sapna. Before he could explain anything  Pradhan gets there and Badshah had to escape. He changed his name to Babu Lohar and becomes a blacksmith and loving father  to give the child a good future. However  after 7 years  he sees Abdul and Sultan again. Pradhan is still after him. When the child's parents find out about him  they ask Babu to return their child. Will he let the child go? Will the child go with his parents?,A ruthless criminal mends his criminal ways after he meets an abandoned child and takes utmost care of him. However  the shadows of the past continues to haunt him.,,Akshay Kumar|Karisma Kapoor|Shilpa Shetty Kundra|Mohnish Bahl|Ashutosh Rana|Ashish Vidyarthi|Johnny Lever|Aditya Kapadia|Shakti Kapoor|Kader Khan|Jeetu Verma|Dinesh Hingoo|Rami Reddy|Viju Khote|,,24 December 1999 (India)
tt0439641,'Jahan Tum Le Chalo' is a love triangle. A journalist cum social activist and a glamour photographer are in love  but the latter avoids the issue of marriage to her. He feels his single status is very attractive to female models and his changed status will lower his chances of philandering. The social activist comes across a good looking man  much younger to her in age  and in due course  he falls in love with her. Discovering his interest in his girl-friend  the photographer starts feeling insecure and confronts her. The two eventually decide to tie the knot  but she opts out of it and settles for the young lover.,A journalist cum social activist tie between an elder photographer and a young student. Her dilemma and her dark life in the city of Mumbai in the late 90s,,Rana Jung Bahadur|Shail Chaturvedi|Sonali Kulkarni|Gary Lawyer|Nirmal Pandey|Nirupa Roy|Jimmy Sheirgill|,,1999 (India)
tt0206067,Unemployed Aftab is into smuggling on Indo-Pak border. One day he attempts to grab a consignment of arms and ammunition that is being supplied to terrorists. When he finds that he is being followed  he decides to destroy the consignment only to be recognized by the terrorists. Meanwhile  he goes to arrange his marriage with his beloved  Ruksana  whereby questions arise about his biological father; questions that he or his mother  Mariam are unable to answer  thus the marriage plans become nulled. A few days later he gets to meet Ramakant Pandit who Mariam introduces to him as his father and who on his death bed begs to forgive him. Shortly after  Ramakant passes away and Aftab gets to meet his step-brother Dhananjay alias Jai who is quite resentful towards Aftab and his mother. Meanwhile  Aftab and Mariam are apprehended and tortured by the same terrorists whose booty was destroyed by Aftab. He is forced to call Jai for help. Fortunately Jai agrees after Aftab pleads with him and soon...,Two stepbrothers who loathe each other have to work together to avoid being framed for terrorist activities.,,Ajay Devgn|Saif Ali Khan|Manisha Koirala|Namrata Shirodkar|Maya Alagh|Sadashiv Amrapurkar|Govind Namdeo|Annu Kapoor|Parmeet Sethi|Simran|,1 win & 2 nominations,19 February 1999 (India)
tt0220594,On 1st May  1993  a bomb explode claiming the lives of hundreds of Mumbai  India citizens with the majority being children. Terrorist Jagat Jogia claims responsibility for this outrage but unfortunately the investigating officer  Jay Suryavanshi cannot press charge or arrest Jagat as his where-about is known to be in London  England. Jay then arranges a meeting and convinces the high command to rescue dreaded criminal  Jeet Balraj from death row only to then provide Jeet with the necessary documents to travel to London and arranges living quarters for him with a motive of killing Jagat Jogia. Jeet then rename himself Raja only to meet and fall in love with Manpreet Kaur alias Mini. With Mini into the framework Jeet decides to give up his past life only to find life threatened by Jagat and Jay himself.,On 1st May  1993  a bomb explode claiming the lives of hundreds of Mumbai  India citizens with the majority being children. Terrorist Jagat Jogia claims responsibility for this outrage but ...                    ,,Sanjay Dutt|Jackie Shroff|Manisha Koirala|Gulshan Grover|Anna Edwards|,,7 May 1999 (India)
tt0226786,Devyani is a woman's activist  and a social worker  living in Bombay for several years. She has a younger sister  Radhika  who is of marriage age. Devyani would prefer Radhika be independent  financially and otherwise  rather than be dependent on a male. When Rahul Kumar comes to live in the neighborhood  he is instantly attracted to Radhika  but has to prove himself to her sister first.,Devyani is a woman's activist  and a social worker  living in Bombay for several years. She has a younger sister  Radhika  who is of marriage age. Devyani would prefer Radhika be ...                    ,,Govinda|Urmila Matondkar|Dimple Kapadia|Paresh Rawal|Nirmal Pandey|Himani Shivpuri|Johnny Lever|Gulshan Grover|Swastika|Master Harsha|Richie|,,
tt0213775,Major Balbir Singh Sodhi (Amitabh Bachchan) attempts to kill the Indian Home Minister Veer Bhadra Singh (Danny Denzongpa) but is unsuccessful. He has been identified  and the army is on the look-out for him to court-martial him. They suspect that he has assumed a new identity  that of Devraj Hathoda alias Dadabhai. Major Ajit Arya (Nana Patekar) is assigned the task to investigate this  and he successfully manages to lure Balbir into admitting his true identity. Then Balbir clarifies to Ajit what his motive was behind his assasination attempts on the life of the Home Minister  and Ajit decides to join forces with Balbir to expose the Home Minister. Then terrorist Ghafoor Changezi announces that no worshipper will be permitted to visit the Holy Shrine of Mata Sheravali during the Navratri Fest  and the Home Minister accepts the challenge  in order to make himself even more popular. Balbir and Ajit must now act to stop the terrorists  little do they realize that the Home Minister and ...,Major Ajit is sent to nab the ex army officer Colonel Sodhi  who is hiding in the guise of Devraj Hathoda.,The Explosion,Amitabh Bachchan|Nana Patekar|Tabu|Jaya Prada|Mukul Dev|Ayesha Jhulka|Danny Denzongpa|Kabir Bedi|Mukesh Rishi|Jackie Shroff|,,13 August 1999 (India)
tt0195002,On a stormy rainy night a women is watching a news on television of a killer being around suddenly her bell rings.She is hesitant to open the door after hearing the news of killer.Man claims himself as Sameer A. Purnavale looking for Mr Malhotra and frequently rings the bell.The women tells him that the house belongs to Mr Gupta.In order to scare him she tells that her husband is sleeping upstairs.But she hears a sudden noise and runs outside to Puranavale who tells her that he is here to protect her.When she finds nobody around asks him to leave but another man is standing at the door with a gun claiming to be Inspector Qureshi.The women is left confused among both the men suspecting that they are not who they claim to be as one of them could also be the killer.,While alone in the house  a woman hears news of serial killer on the loose. And then a stranger rings the doorbell...,,Urmila Matondkar|Manoj Bajpayee|,,26 February 1999 (India)
tt0220597,Con-man and thief Sanju donates his loot and money to orphanages; his life changes when he crosses path with a notorious gangster  Jogia Seth who ended up owing him huge amount of money. In order to acquire the money to repay him Sanju decides to pose as a member in the Shastri's family only to actually win the love of this family with he himself trap in emotions for the family members.,Con-man and thief Sanju donates his loot and money to orphanages; his life changes when he crosses path with a notorious gangster  Jogia Seth who ended up owing him huge amount of money. In...                    ,,Sanjay Dutt|Urmila Matondkar|Om Puri|Farida Jalal|Anjan Srivastav|Ashok Saraf|Jatin Kanakia|Himani Shivpuri|Supriya Pilgaonkar|J. D.|Baby Vritika|Vishal Solanki|Heena Qureshi|Dinesh Hingoo|,,26 November 1999 (India)
tt0172704,Lal Singh (Amitabh Bachchan) lives with his mother (Nirupa Roy) in a small basti in Bombay  grows up with the poor and needy. He is called Lal Badshah by the people he lives among. Lal is a very helping person and dead set against crime. In the same city lives Vikram Singh alias Vicky Baadshah (Raghuvaran) who is the Don of the city always clashing with Lal Baadshah. Vicky is the son of Dayal Singh (Amrish Puri) who lives far away from Mumbai in a castle. Vicky & his brother Ajit Singh (Mukesh Rishi)  a corrupt police officer want to rule the city. Meanwhile  Lal meets Kiran (Manisha Koirala)  an L.I.C. agent who falls in love with him & is determined to become his wife. At the castle  Dayal Singh is still hunting for the treasures of the Maharaja  whom he murdered years ago along with his brother Sultan Singh (Prem Chopra). When the Maharaja was murdered  his son  Dewan Ranbir Singh (also Amitabh Bachchan) hid the treasure  for which Dayal Singh tried to murder him. What is the link ...,Lal Singh (Amitabh Bachchan) lives with his mother (Nirupa Roy) in a small basti in Bombay  grows up with the poor and needy. He is called Lal Badshah by the people he lives among. Lal is a...                    ,The man who lives for others,Amitabh Bachchan|Manisha Koirala|Shilpa Shetty Kundra|Shakti Kapoor|Raghuvaran|Mukesh Rishi|Nirupa Roy|Amrish Puri|Prem Chopra|Mohan Joshi|Radhika Sarathkumar|Pramod Moutho|Jack Gaud|Nagma|,,5 March 1999 (India)
tt0217608,Advocate Anand Saxena lives in a small apartment with his wife  Kavita  who came from a wealthy family  and their young son. They live in a crime-prone area as Anand cannot afford to live in a better locality  due to his honesty and integrity. Almost daily they are mocked at  made fun of  and even have their motor-cycle burned at the hands of the goonda elements  led by Captain Dada  who owes allegiance to criminal don  Uncle Kalra. Then Captain Dada meets and falls in love with Anshu Mehra  and introduces himself as Vijay. He changes his character to impress Anshu  and even befriends Kavita. He takes Anshu to meet Kavita  and that's when Anand rips off the mask of respectability from Captain's face  with Anshu having her heart broken  and refusing to have anything to do with him again. He manages to convince Anshu that he is a changed person and she gets him to promise to give up all criminal activity  which he does. Uncle Kalra  however  does not see it his way  and asks his men to ...,Advocate Anand Saxena lives in a small apartment with his wife  Kavita  who came from a wealthy family  and their young son. They live in a crime-prone area as Anand cannot afford to live ...                    ,,Jackie Shroff|Dimple Kapadia|Akshaye Khanna|Manisha Koirala|Johnny Lever|Govind Namdeo|Parmeet Sethi|Raza Murad|Pramod Moutho|Dinesh Hingoo|Master Adil Jaipuri|Sanjeeva|Rajesh Joshi|Jeetu Arora|,,5 March 1999 (India)
