imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0072972,Raj (Amitabh Bachan) is an artist who lives with his single sister and widowed mother. Nita is assaulted and dies; the killer goes scot free. Raj takes revenge and finds himself on the run from the law. On the run he is reunited with his old flame Asha (Sharmila Tagore). While sparks fly  they both realize that they still love each other and yet they respect social values. How Raj  Asha  Mala and Sanjay (Sanjeev Kumar) resolve the knotty issue of unrequited love while the law is chasing Raj is the story skilfully narrated in the film through a series of flashbacks. Can Raj take a hostage and escape the police dragnet? Will Asha find the courage to help Raj? How will Sanjay reconcile his duty as a police officer with his love for his family. Though there are elements of Bombay filmi formulas and the film does drag on in parts  good acting  direction and storyline keep the viewer in a state of "what next" to the very end.,When two lovers separated due to financial circumstance are reunited several years later under one roof  sparks fly and emotions run high. How will they resolve this relationship?,The man on the run,Sanjeev Kumar|Sharmila Tagore|Amitabh Bachchan|Sulochana Latkar|Anupama|Jayshree T.|Leena Das|Sajjan|Rajan Haksar|Amit Kapur|D.K. Sapru|Master Bhagwan|Brahmachari|Murad|,,21 November 1975 (India)
tt0277761,,Add a Plot »,,Urmila Bhatt|Iftekhar|Jankidas|Trilok Kapoor|Shekhar Kapur|Prem Krishan|Guddi Maruti|Murad|Natasha|Ranjan|Vimal Sahu|Sharat Saxena|Mohan Sherry|,,
tt0367922,,Add a Plot »,,Dharmendra|Biswajit Chatterjee|Hema Malini|Rekha|Shatrughan Sinha|Nadira|Bipin Gupta|Keshto Mukherjee|Abhi Bhattacharya|,,
tt0872207,Jagtap alias Jaggu has taken to crime as a career and has the police on the lookout for him. The police manage to apprehend Jaggu's associate  Kaalia  who decides to act as an informant for the police and as a result Jaggu is arrested  tried in court  and sentenced to two years in prison. After his discharge an enraged Jaggu confronts Kaalia  who apologizes profusely to Jaggu and both patch up. One day a widow approaches Jaggu and asks him to rescue her daughter  Geeta  who has been abducted by Desai. Although Jaggu is a hired hand of Desai  Jaggu does rescue Geeta  both fall in love with each other and get married. A vengeful Desai wants Jaggu dead at all costs and for this purpose is willing to pay any price to get him killed. And the person he intends to hire is none other than Jaggu's friend  Kaalia - a man who has betrayed Jaggu once  but may now end up killing him.,Jagtap alias Jaggu has taken to crime as a career and has the police on the lookout for him. The police manage to apprehend Jaggu's associate  Kaalia  who decides to act as an informant for...                    ,,Indira Bansal|Master Bhagwan|Bindu|Leena Chandavarkar|Mohan Choti|Hercules|Anwar Hussain|Aruna Irani|Azaad Irani|Jagdeep|Jyoti|Imtiaz Khan|Viju Khote|Jyothi Lakshmi|,,
tt0187192,Julie is an anglo-Indian girl with a loving  but alcoholic father and a domineering mother  a younger brother and sister. She falls in love with her best friend's brother Shashi Bhattacharya  a Hindu boy  and she has a passionate encounter with him  which leaves her pregnant. He goes away to college  not knowing about her condition. Her mother is distraught when Julie tells her about the pregnancy. They don't tell the rest of the family. Her mother thinks about getting Julie an abortion  but a devout Christian talks her out of it. Julie is sent away to have her baby in secret. The rest of the family is told that Julie got a job. When she comes back home  she runs into her Hindu boyfriend and tells him everything. He agrees to marry her  but his mother objects to the mixed marriage  not knowing about the baby born in secret. Julie's mother doesn't want the marriage either  as she and the rest of the family want to go to England.,Julie is an anglo-Indian girl with a loving  but alcoholic father and a domineering mother  a younger brother and sister. She falls in love with her best friend's brother Shashi ...                    ,,Lakshmi|Vikram Makandar|Nadira|Utpal Dutt|Achala Sachdev|Rita Bhaduri|Jalal Agha|Rajendra Nath|Om Prakash|Ruby Mayer|Sridevi|Umesh Sharma|Satyajeet|J.N. Anand|,4 wins,18 March 1975 (India)
tt0230389,A social drama  it tackles the contradictions prevalent in society. Kumar  a respectable wealthy man to the outside world  in fact leads a life of debauchery. His son is just the contrary to his father. In the clash of the paths  the boy makes his father confess to his crimes. The boy  has a happy re-union with his mother  whom he considered all along to be dead.,A social drama  it tackles the contradictions prevalent in society. Kumar  a respectable wealthy man to the outside world  in fact leads a life of debauchery. His son is just the contrary ...                    ,,Sarika|Reena Ghosh|Master Mithu|Pradeep Kumar|Aruna Irani|Helen|I.S. Johar|Shyam Dube|Johnny Whisky|Dilip Dutt|Amol Sen|Subramanium|Hameed|Asha Sharma|,,
tt0073224,Multi-millionaire businessman  Rakesh gets word from his servant  Ramdas that his father has been killed several years ago by a bandit named Poppy Singh and that Poppy Singh is still alive but is declared dead by the local police. Rakesh then swears to avenge his dad's death and this become the motive of his life; in order to locate Poppy's hide-out Rakesh travels to a mountainous region. He takes lodging in a house belonging to Thakur Ranjit Singh only to fall in love with his daughter  Durga; meanwhile Rakesh befriend an enemy of Poppy whose name is Shera. Through Shera Rakesh is able to locate Poppy's hide-out which is in an old mountain cave. Unfortunately before he could take action on Poppy Singh Shera is abducted by Poppy's men. Ironically Poppy's business has developed into cocaine over the years whereby Shera and all Poppy's hostages are forced to work as slaves. In order to rescue Shera and to avenge the death of his dad at an appropriate time Rakesh is forced to work for ...,Multi-millionaire businessman  Rakesh gets word from his servant  Ramdas that his father has been killed several years ago by a bandit named Poppy Singh and that Poppy Singh is still alive ...                    ,,Feroz Khan|Parveen Babi|Prem Chopra|Farida Jalal|Danny Denzongpa|Imtiaz Khan|Helen|Durga Khote|Keshto Mukherjee|Bipin Gupta|Polson|Abhijeet|Shyam|Master Bhagwan|,,29 July 1975 (India)
tt0073191,Satyavati lives a poor lifestyle along with her widower dad in Sonarpur  and is a devotee of Devi Maa Santoshi  (the daughter of Bhagwan Shri Ganesh  who had created her so that his two sons could have a sister to tie a Raakhee on their wrists on Raksabandhan). While returning home one day  Satyavati is molested by Banke  and she is rescued by Birajram  who lives in Mirpur  along with his widowed mom  six elder brothers  and their respective wives and children. Both Satyavati and Birajram fall in love  and with the approval of their respective families  get married. After moving in with Birajram  Satyavati finds out that her husband is referred to as the slacker  is fed leftovers  and is abused and ill-treated by everyone save for his mother and eldest brother  Dayaram. When Birajram finds out that he is being fed leftovers  he leaves  boards a boat  which capsizes and he allegedly drowns  leaving Satyavati at the mercy of her uncaring mother-in-law  two cruel sister-in-laws  while ...,Satyavati lives a poor lifestyle along with her widower dad in Sonarpur  and is a devotee of Devi Maa Santoshi  (the daughter of Bhagwan Shri Ganesh  who had created her so that his two ...                    ,,Bharat Bhushan|Ashish Kumar|Kanan Kaushal|Anita Guha|Trilok Kapoor|Rajni Bala|B.M. Vyas|Dilip Dutt|Rajan Haksar|Leela Mishra|,,15 August 1975 (India)
tt0151511,A medical student  Amarnath meets and falls in love with the daughter of a herbal medicine healer  Chanda while preparing for his exams in Darjeeling. He returns to Calcutta to sit his exams. Fast forward two decades Amarnath sets out to search Chanda. His encounter and involvement with a prostitute  Kajli has far reaching implications for both of them. How did Kajli  whose mother wanted her to become a doctor end up in a whorehouse. The three way relationship between the madam of the whorehouse  Kajli and Amarnath comes to a head when in a humane moment the madam gives away a fortune. What does Kajli have to do to restore her relationship with Amarnath?,A medical student  Amarnath meets and falls in love with the daughter of a herbal medicine healer  Chanda while preparing for his exams in Darjeeling. He returns to Calcutta to sit his ...                    ,,Sanjeev Kumar|Sharmila Tagore|Om Shivpuri|Agha|Satyendra Kapoor|Dina Pathak|Lily Chakravarty|T.P. Jain|Pinchoo Kapoor|Mrinal Mukherjee|Kamaldeep|Shekhar Purohit|Yogendra|Nasir|,3 wins & 2 nominations,29 December 1975 (India)
tt0073236,Ajay joins a college in Shimla where he gets in scuffle with Vikram later they both turn best of friends and he joins his gang falling in love with Nisha.The gang is known to play funny pranks by betting with each other.Ghanshyamdas Johari is a miser jeweler opposite the college.Vikram along with Ajay and Nisha decide to play a prank on him by sending a letter saying he needs to pay ransom of some amount or else he will be killed.Ghanshaymdas pay the ransom out of fear.But he gets murdered and the cops find letter near his body.Ajay and Nisha get worried while Vikram chills.But things get more worse when Vikram to gets killed in a road accident and a stranger starts to stalk Ajay and Nisha keeping a move on their every movement.,Three youngsters play a prank on a wealthy jeweller but later find themselves framed for murder by a mysterious criminal.,,Rishi Kapoor|Neetu Singh|Rakesh Roshan|Iftekhar|Dev Kumar|Kamal Kapoor|Chand Usmani|Hari Shivdasani|Shyama|Yunus Parvez|Jankidas|Lalita Pawar|Hangama|Ghanshyam Rohera|,,April 1978 (Portugal)
tt0215900,Kusum and Brindavan are two small children living in a small village in India. Both love each other  and decide to marry when they grow up. Kusum has his name tattooed on her arm. But fate has other plans - both are separated. Kusum thinks that Brindavan has betrayed her  and she burns her arm to eradicate the tattoo. Years later  Kusum has grown up and is looking after a wealthy woman in her village. The wealthy woman falls sick  and her son brings in a doctor to treat her. Kusum's hopes for meeting her beloved surface  when she finds out that the doctor's (Jeetendra) name is Brindavan.,Kusum and Brindavan are two small children living in a small village in India. Both love each other  and decide to marry when they grow up. Kusum has his name tattooed on her arm. But fate ...                    ,,Jeetendra|Hema Malini|Durga Khote|Farida Jalal|Chandrima Bhaduri|Sarika|Dev Kishan|Sudhir Thakkar|Raju Shrestha|Leela Mishra|Harish Magon|Pratima Devi|Nasir|Bhola|,1 nomination,8 May 1975 (India)
tt0175837,Beautiful Sapna lives with her wealthy father  Dhanraj  and a younger brother in a palatial house. Her father comes across some valuable diamonds and conceals them in a secret place. While driving one day  Dhanraj is killed  but her brother escapes without any injuries  but loses control of his vocal chords unable to tell anyone how the accident occurred  and goes missing. After Sapna wins a beauty contest  she travels to Bombay and meets with a young wheel-chair bound soldier named Gopal  and both fall in love with each other. What Sapna does not know is that Gopal is a fraud  a con-man who is only after her money. Then her life is even more complicated after she finds out that her father was killed by a man named Diwan. Before she could think of taking any further action  Diwan and his men track her down - their goal to find the secret location of the diamonds hidden by Dhanraj - and kill anyone who dares to get in their way.,Beautiful Sapna lives with her wealthy father  Dhanraj  and a younger brother in a palatial house. Her father comes across some valuable diamonds and conceals them in a secret place. While ...                    ,,Randhir Kapoor|Mumtaz|Pran|Sujit Kumar|Asha Sachdev|D.K. Sapru|Anwar Hussain|Gulshan Bawra|Rajan Haksar|Manorama|Ram Mohan|Moolchand|,,
tt0232084,Parveen lives a wealthy lifestyle in India with her widowed dad in India. She is of marriageable age and has three suitors  Munir-Ul-Haq Qadri - who wants to be a live-in son-in-law; equally wealthy Asad  who will do anything for her; and wealthy poet Javed Ahmed Gulrez. Parveen has her dad and gorgeous friend  Sultana  reject Munir and Asad and gets married to Javed. The two admirers get together and plot vengeance  and Asad gets busy to get Javed actively involved in a new nightclub  Angel Club  and introduces him to alcohol and gambling. Parveen and the loyal family servant  Thakur Kaka  attempt to dissuade Javed  but in vain. Javed comes to know that Parveen is having an affair with Munir  reprimands her  starts to frequent a brothel and falls in love with a Courtesan named Shabab Bano. He even goes to the extent of asking her to move into his house  and makes Parveen her servant. Then things spiral out of control when the police get involved in the theft of jewelry from Javed's ...,Parveen lives a wealthy lifestyle in India with her widowed dad in India. She is of marriageable age and has three suitors  Munir-Ul-Haq Qadri - who wants to be a live-in son-in-law; ...                    ,,Satish Kaul|Zaheera|Alka|Roopesh Kumar|Jagdeep|Padma Khanna|,,1 January 1975 (India)
tt0298437,Orphaned at an early age  and brought up in an orphanage home in Bombay  Vinod search for employment is all in vain. One day he rescues Dr. A. Irani from a fire  and when she recovers  he steals a certificate in the name of Heeralal Mehta  certifying that the person is medically mentally challenged. He changes the name on the certificate  goes around acting mad  getting food & clothing for free  and also involves his down and out friend  Raja  in this scheme. The Police are informed about Vinod  and in order to escape he re-locates to Bangalore. Once there he applies and gets a job as a Manager with the Narang family business  meets with Moushumi Narang and both fall in love with each other. One day Moushumi's dad comes across the certificate  and also a newspaper notice about Vinod's escapade and his mental condition. He fires Vinod and asks him never to meet Moushumi again. Vinod returns to Bombay  gets another certificate from Dr. Irani  this time certifying that he is sane  and he...,Orphaned at an early age  and brought up in an orphanage home in Bombay  Vinod search for employment is all in vain. One day he rescues Dr. A. Irani from a fire  and when she recovers  he ...                    ,,Vinod Mehra|Moushumi Chatterjee|Aruna Irani|Iftekhar|Mehmood|Mukri|Asrani|Kanhaiyalal Chaturvedi|Master Bhagwan|S. Ramanathan|Ridku|Agha|Ratan Gaurang|Keshto Mukherjee|,,
tt0073391,Shekhar Dayal has moved into a new neighborhood  and is just not pleased with the new surroundings. He resents the noise children make while playing  as he prefers quiet and solitude. His reclusion is shattered when his neighbor  Mili  comes into his life. At first he hates the intrusion  but then grows to be fond  and then ultimately fall in love with her. When the time comes for him to propose to this sunny  cheerful  and positive young lady  he is told that she has only a few more months to live.,A reclusive  depressed man and a bubbly young woman fall in love but then find out that she has cancer.,,Jaya Bachchan|Amitabh Bachchan|Usha Kiran|Ashok Kumar|Shubha Khote|Suresh Chatwal|Asrani|Aruna Irani|Rajnath|Naina Apte|Aarti|Shahana|Chandra|Arabind|,1 win & 1 nomination,20 June 1975 (India)
tt0359687,,Add a Plot »,,Navin Nischol|Rakhee Gulzar|Ajit|Helen|,,
tt0359738,,Add a Plot »,,Vijay Arora|Moushumi Chatterjee|Snehlata|Subhash Ghai|Nazima|Sulochana Latkar|Raj Mehra|Master Bhagwan|Sunder|Hari Shivdasani|Raj Rani|Jayshree T.|Alka|Tiwari|,,
tt0216110,Ajit Singh (Dharmendra) learns that his parents and younger sibling's death was due to a ruthless bandit massacring them in cold blood. Taking an oath that he will get revenge Ajit Singh ventures out to find the bandit Bharat Thakur (Ajit). However being wanted by the police for accidentally stealing goods Ajit goes into hiding and ends up witnessing a bloodbath shoot-out between the bandits and the police. The police were on their way to set up a police station in the rural town of which Bharat Thakur has control under in order to bring law and order for the people there. However Bharat has come to know of this plan and as a result all the policemen die in the shoot-out. After seeing this Ajit decides to pretend to be a policeman and carry out their mission. When he arrives at the village all he finds are village people who are too scared to face the bandits. Ajit Singh now faces the task of training them up in order to make his mission work - will he ever fulfill his 'pratiggya' ...,A truck driver learns from his foster mother about the murder of his parents at the hands of a bandit and sets out to avenge them.,,Dharmendra|Hema Malini|Ajit|Nasir Hussain|Johnny Walker|Jagdeep|Keshto Mukherjee|Sunder|D.K. Sapru|Maruti|Imtiaz|Abhi Bhattacharya|Satyendra Kapoor|Brahmachari|,,23 June 1975 (India)
tt0073458,Vishwam (Naseeruddin Shah) is the youngest brother of the powerful and influential village Zamindar (Amrish Puri). The Zamindar will not hesitate to do anything for the welfare and protection of his family  which also includes bending the law to his own advantage. Vishwam is married to Rukmani (Smita Patil)  and unlike his brothers  does not indulge in alcohol or women  nor does he have any bad habits. Then the village gets a new schoolmaster (Girish Karnad)  who has a wife  Susheela (Shabana Azmi). When Vishwam sees her for the first time  he is unable to take his eyes off her  and unable to get her out of his mind. Susheela does not reciprocate his attentions. Then one night  Susheela is forcibly carried away in a car by the Zamindar's right-hand men (Mohan Agashe and Anant Nag). The schoolmaster's efforts to stop them are to no avail  and the several people present do nothing to stop this abduction. What will the schoolmaster do to get his wife back  knowing fully well that even ...,Vishwam (Naseeruddin Shah) is the youngest brother of the powerful and influential village Zamindar (Amrish Puri). The Zamindar will not hesitate to do anything for the welfare and ...                    ,,Girish Karnad|Shabana Azmi|Anant Nag|Amrish Puri|Satyadev Dubey|Smita Patil|Mohan Agashe|Kulbhushan Kharbanda|Naseeruddin Shah|Sadhu Meher|Savita Bajaj|Master Altaf|Suresh Bedi|Rukmini Menon|,1 win & 1 nomination,6 September 1975 (India)
tt0318584,Haridwar-based Neelkanth Pandey and Shambhu Nath get their children  Bhagwantiprasad and Parvati respectively  married. Whille Shambhu re-locates to live in Bombay  Neelkanth continues to reside in the same residence. Years later both children have grown up  so Neelkanth invites the Naths to finalize the nuptials. Very soon the Pandeys will face humiliation and ridicule at the hands of Parvati  who now calls herself Pamela  and Shambhu  who wants his daughter to marry someone sophisticated and wealthy  while Parvati is in love with a singer named Rocky. Bhagwanti is determined to fulfill his parents' wishes and decides to stay wed to Parvati  re-locates to Bombay  to try and woo her back - with results that will end up changing his life forever.,Haridwar-based Neelkanth Pandey and Shambhu Nath get their children  Bhagwantiprasad and Parvati respectively  married. Whille Shambhu re-locates to live in Bombay  Neelkanth continues to ...                    ,,Randhir Kapoor|Neeta Mehta|Danny Denzongpa|Prema Narayan|Nirupa Roy|Shreeram Lagoo|Madan Puri|Pinchoo Kapoor|Sulochana Chatterjee|Arpana Choudhary|Sunder|S.N. Tripathi|Ranjeet|Rajan Kapoor|,,
tt0246190,Rani is a child who is being brought up by her mother  Kamla  as her dad has gone out of the town on business. Both mother and daughter live with their cruel and selfish relatives. One day Kamla gets the news that her husband is returning  and she is overjoyed. This joy turns to sorrow when she finds out that he has passed away in an accident. Shortly  thereafter she too passes away  leaving poor Rani at the hands of the cruel relatives. Rani loves her parents  as they are her world  and she undertakes a journey into the netherworld to try and bring her parents back to life. This movie also features the story of Cinderella and Gulliver's Travels  in two songs.,Rani is a child who is being brought up by her mother  Kamla  as her dad has gone out of the town on business. Both mother and daughter live with their cruel and selfish relatives. One day ...                    ,,Rajendra Kumar|Asha Parekh|Baby Rani|Feroz Khan|Reena Roy|Neetu Singh|Aruna Irani|Jeetendra|,,
tt0155997,Prakash (Madan Puri) and Ranjit (Anwar Hussain) are criminals engaged in various nefarious activities. One day they are arrested in Ranjit's home  leaving behind Ranjit's wife  Shanti (Sulochana) and child  Dev. Shanti relocates to a friend's (Mumtaz Begum)  who also has a child by the name of Salim. Years past  Dev (Rishi Kapoor) and Salim (Paintal) grow up and play a band for weddings and receptions. One day they witness the two hoodlums  Prakash and Ranjit  along with their goon (Viju Khote)  killing a man in a graveyard. Dev and Salim flee. But the hoodlums know what they look like and so Dev and Salim change into women's clothing and join a band of girls going to Srinagar. Amongst the girls' is beautiful Reetu (Neetu Singh)  who has run away from her cruel aunt (Lalita Kumari)  who wanted her to marry 50 year old Prakash in exchange of a suitcase full of money. Dev falls in love with Reetu  but is unable to openly show his affection for her because of his disguise as Devi. Reetu ...,On the run from murderers  two men disguise themselves as women and join an all girl band.,,Rishi Kapoor|Neetu Singh|Rajendra Nath|Faryal|Asrani|Master Chicoo|Paintal|Madan Puri|Anwar Hussain|Sulochana Latkar|Mumtaz Begum|M.B. Shetty|Viju Khote|Shamim|,,2 January 1975 (India)
tt0431350,City-based Vikram is hired as a Manager by Kumar  a wealthy businessman  and asked to report for duty to a distant town in rural India. Vikram arrives there and carries out his duties. He meets with pretty village belle Rani  and both fall in love with each other. When Kumar arrives for an inspection  he finds everything satisfactory  and asks Vikram to run an errand for him out of town. A few days later  Kumar comes to know that Vikram has been arrested by the police  found guilty by the courts  and sentenced to a year in jail. A year later when Vikram is released he finds that Rani is missing  and believed to be dead. A devastated Vikram attempts to try and put his life together when some hoodlums attack him - with a view to kill him. Vikram escapes  but is seriously wounded  and is looked after by a band of gypsies. After Vikram recovers  he re-locates to the city together with a woman named Radha and her child  in order to help her find her missing husband. It is then he comes ...,City-based Vikram is hired as a Manager by Kumar  a wealthy businessman  and asked to report for duty to a distant town in rural India. Vikram arrives there and carries out his duties. He ...                    ,,Moushumi Chatterjee|Vinod Mehra|Danny Denzongpa|Arpana Choudhary|Ranjeet|Madan Puri|Sunder|Kundan|Indira Bansal|Mohan Choti|Birbal|Jankidas|Lalita Kumari|Moolchand|,,
tt0430561,Indian-born beauty Sunita is crowned Miss Cosmos in the United States and is asked to be chief guest at the car racetrack. Once there she is thrilled to learn that one of the competitors is Indian-born Jaideep  and even more thrilled when Jaideep wins albeit ending up in an accident and getting hospitalized. She visits him there but is told that he is already discharged. She locates him  and both fall in love with each other. She convinces him to quit his motor mechanic job and accompany her on a world tour. He does accompany her but after obtaining permission from his employer. Both board a luxury yacht and are well on their way to more romance and adventure - little knowing that both will soon be involved in a conspiracy that will shake their faith in each other as well as land them as well as the entire crew and passengers of the cruise-line in deadly peril.,A beauty queen is caught up in international intrigue aboard a luxury yacht  and begins to suspect she cannot trust anyone  not even her race-car driver boyfriend.,,Saira Banu|Dharmendra|Dev Kumar|Rajendra Nath|Madan Puri|David Abraham|Helen|Murad|Gayjee|Jagdish Raj|Iftekhar|Paintal|,,1975 (India)
tt0073707,Sholay means embers in Hindi. In this particular movie  a Police Officer  who's family was killed by a bandit named Gabbar Singh  decides to fight fire with fire and recruits two convicts  Jai and Veeru to capture Gabbar. He approaches them in jail  puts the proposal in front of them  and they agree to bring in Gabbar Singh alive - for a hefty price. After their discharge from jail  they travel by train to the village where the Police Officer lives - now with only his widowed daughter-in-law. The three band together to fight one of the most elusive and dreaded bandits of all time. Will the two ex-cons be able to bring Gabbar alive to the Police Officer?,After his family is murdered by a notorious and ruthless bandit  a former police officer enlists the services of two outlaws to capture the bandit.,The greatest star cast ever assembled.......The greatest story ever told,Sanjeev Kumar|Dharmendra|Amitabh Bachchan|Amjad Khan|Hema Malini|Jaya Bachchan|A.K. Hangal|Satyendra Kapoor|Iftekhar|Leela Mishra|Vikas Anand|Mac Mohan|Keshto Mukherjee|Sachin|,5 wins & 4 nominations,15 August 1975 (India)
tt0359960,Tells the saga of a honest youth  who  in spite of knowing that his father  a clerk in a rich Tekhedars house  was killed while serving his master  suffers all indignity heaped on him  leaves the house on the bidding of the younger daughter of the Thekedar  becomes rich and returns to save the prestige of the Tekhedars family by rescuing the elder girl from a vice den and restores the family to its past glory.,Tells the saga of a honest youth  who  in spite of knowing that his father  a clerk in a rich Tekhedars house  was killed while serving his master  suffers all indignity heaped on him  ...                    ,,Vinod Khanna|Neetu Singh|Ranjeet|Bindu|Johnny Walker|Seema Kapoor|,,
tt0230913,Police Inspector Anand (Sanjeev Kumar) and Karuna (Sulakshana Pandit) are in love. They meet with the approval of their elders  and are married. Shortly after the marriage  there is a homicide  and the clues point toward Karuna. Anand disbelieves these  but noticing a change in Karuna  starts to actively pursue these clues. The rest of the family  including Anand's dad  a Judge by profession  side with the daughter-in-law  and Anand is left to pursue this against his family's wishes.,After a long murder investigation  a police investigator finds the killer closer to home than he imagined.,,Ashok Kumar|Sanjeev Kumar|Sulakshana Pandit|Farida Jalal|Asrani|Pinchoo Kapoor|Viju Khote|Aruna Irani|Shivraj|Agha|Amrit Patel|Raju Shrestha|Virendra Sharma|Pardesi|,,
tt0276542,Shankarlal's dying wife asks his younger brother  Chandrashekhar  to marry an orphan named Laxmi  to which Chandrashekhar reluctantly agrees. They do get married  and soon have three children  a girl and two boys. Chandrashekhar's elder brother  Madhu  triumphantly returns home as the local District Collector  & marries wealthy Chamanlal's daughter  Shobha  while Ravi is romancing his beautiful neighbor  Neelu. Things look pretty good for this family  when the mill where Chandrashekhar is employed with goes on strike. The mill-owner sells the mill to Rani Padmavati  who first of all wants Chandrashekhar to be fired before she can even consider the workers' demands. The workers go on an indefinite hunger strike until Chandrashekhar decides to quit his job and re-locates to the city to look for work. In the meantime  misunderstandings crop up between Shobha and the rest of the family  and she and Madhu leave the house to live with Chamanlal. Chandrashekhar is unable to find any ...,Shankarlal's dying wife asks his younger brother  Chandrashekhar  to marry an orphan named Laxmi  to which Chandrashekhar reluctantly agrees. They do get married  and soon have three ...                    ,,Rajendra Kumar|Mala Sinha|Hema Malini|Om Prakash|Rajendra Nath|Priti Sapru|Sujit Kumar|Asrani|David Abraham|Ramesh Deo|Seema Deo|Manorama|Romesh Sharma|Shyamlal|,,
tt2782954,,Add a Plot »,,Zaheera|Arvind Kumar|Randhawa|Imtiaz Khan|Mohan Choti|Chanda|Hercules|Johnny Whisky|,,
tt0073569,Rajesh Narain lives a poor lifestyle in a small town in British India along with his brother  Brijesh  Bhabi  and a niece  Munni. He attends college and has a sweetheart in wealthy Kamini Sinha  and both hope to get married someday. While Brijesh is actively involved in trying to force their oppressors (the British) to leave India  poetic Rajesh has no interest in politics. Things change when Brijesh gets killed and Rajesh decides to avenge his death by actively becoming involved with freedom fighters so much so that he quickly becomes a thorn on the Britisher's side and orders are issued to apprehend him - dead or alive. He even spurns Kamini  who ends up getting married to a man of her dad's choice. While on the run from the law  assisted by a Pathan truck-driver  Sher Khan  Rajesh finds shelter in the house of his childhood friend  newly-wed Superintendent of Police  Dheeraj Kumar - not knowing that he will soon be confronted by an embittered Kamini  who is the bride of Dheeraj; ...,Rajesh Narain lives a poor lifestyle in a small town in British India along with his brother  Brijesh  Bhabi  and a niece  Munni. He attends college and has a sweetheart in wealthy Kamini ...                    ,,Rajesh Khanna|Shashi Kapoor|Mumtaz|Vinod Khanna|K.N. Singh|Trilok Kapoor|Dulari|Leela Mishra|Yunus Parvez|Nawab|Purnima|Baby Sonu|Krishna|Mac Mohan|,2 wins,
tt0073657,Renukadevi is widowed and the mother of a son named Ram. Her husband had indulged in all possible vices  and passed away unexpectedly. Her father-in-law  Rai  does not want Ram to repeat his father's mistakes  and teaches him all the positive values of the Hindu religion  in particular the contents of the Holy Book "Geeta". As a result  Ram refrains from all known vices  is an expert in yogic exercises  decides to live the life of a celibate  and refuses to marry anyone. When Rai passes away  Renuka asks Ram to fulfill his grandfather's last wishes  one of which was to get married. She even arranges his introduction to Aarti  an attractive young woman. But Ram is convinced that marriage is not for him. Renuka is overjoyed when her estranged brother  Gopinath  and his son  Rakesh  return from abroad. With their help she hopes to get Ram marries with Aarti. Then things get complicated when Rakesh falls in love with Aarti. Ram leaves town to attend to business  and circumstances propel ...,Renukadevi is widowed and the mother of a son named Ram. Her husband had indulged in all possible vices  and passed away unexpectedly. Her father-in-law  Rai  does not want Ram to repeat ...                    ,,Manoj Kumar|Hema Malini|Prem Nath|Prem Chopra|Aruna Irani|Pran|Indrani Mukherjee|Kamini Kaushal|Sulochana Latkar|Chandrashekhar|Sailesh Kumar|Raj Mehra|Helen|Jayshree T.|,4 nominations,
tt0073837,Vinod a customs officer  who is sentenced to a life term for the murder of a smuggler  escapes from jail with another convict who had killed the smuggler to avenge the brutal rape and murder of his sister The real killer admits his guilt and helps his jail mate to be honorably united with his family members  who are leading a life of great stress and strain.,Vinod a customs officer  who is sentenced to a life term for the murder of a smuggler  escapes from jail with another convict who had killed the smuggler to avenge the brutal rape and ...                    ,,Sunil Dutt|Jeetendra|Vinod Mehra|Moushumi Chatterjee|Reena Roy|Anju Mahendru|Asrani|Kader Khan|Krishan Dhawan|Om Shivpuri|,,
tt0395743,In-separable childhood friends  Raju and Guddi are separated when Guddi's dad  Ramlal is arrested by the police for theft. Years later Guddi is now a cabaret dancer and singer  Seema  while Raju is a thief and professional gambler  Chander. They does meet and fall in love with each other unknown that they are childhood friends. They linked up to go on a visit to their childhood place of residence; Seema goes for religious reasons while Chander for selfish reasons namely to assist a prisoner to escape which earns him a hefty sum from a gangster.,In-separable childhood friends  Raju and Guddi are separated when Guddi's dad  Ramlal is arrested by the police for theft. Years later Guddi is now a cabaret dancer and singer  Seema  while...                    ,,Shashi Kapoor|Sulakshana Pandit|Mehmood|Sudhir|Anjana Mumtaz|Sajjan|M. Rajan|Mac Mohan|Amrish Puri|Ramesh Deo|Brahm Bhardwaj|Keshto Mukherjee|V. Gopal|Pinchoo Kapoor|,,1975 (India)
tt0824414,,Add a Plot »,,Parikshat Sahni|Sadhana|Bindu|Gurga Khote|,,
tt0247015,After being thrown out of his house by his father  the smuggler Sunder is forced to live a simple life and in doing so manages to reform himself and become the good son that his father always dreamed of.,After being thrown out of his house by his father  the smuggler Sunder is forced to live a simple life and in doing so manages to reform himself and become the good son that his father always dreamed of.,,Vinod Mehra|Reena Roy|Narendra Nath|Mehmood|Om Prakash|Chandrashekhar|Urmila Bhatt|Jayshree T.|Meena T.|Asit Kumar Sen|Krishnakant|Jankidas|Narbada Shankar|Narmada Shankar|,1 win,1 January 1975 (India)
