userId,movieId,rating,timestamp
131584,152892,4,1462642287
131584,152896,4,1462570572
131584,152898,1.5,1462642503
131584,152902,2.5,1462642025
131584,152978,3,1462570565
131584,152980,3,1462641806
131584,152984,4,1462569956
131584,152988,2.5,1462569997
131584,152990,2.5,1462641798
131584,153000,2.5,1462569980
131584,153020,3,1462641670
131584,153542,3.5,1462641886
131584,153546,2,1462642640
131584,153548,1,1462505495
131584,153554,4,1462641808
131584,153766,3.5,1462570419
131584,153790,3.5,1462570220
131584,153792,2.5,1462642497
131584,153794,3,1462642284
131584,153796,1,1462569847
131584,153798,4,1462569818
131584,153804,2,1462570568
131584,153816,0.5,1462570456
131584,153996,1,1462570518
131584,154075,4,1462569965
131584,154077,2.5,1462570440
131584,154158,4,1462642148
131584,154160,4,1462569971
131584,154162,1.5,1462570431
131584,154346,2,1462570406
131584,154458,1,1462570575
131584,154468,3,1462642698
131584,154470,2.5,1462642190
131584,155285,0.5,1462570174
131584,157106,5,1462569247
131584,157332,3.5,1462641912
131777,134178,4.5,1440964229
131921,156589,4.5,1459818757
131948,167392,4.5,1517682098
132417,6244,4,1114912784
132617,6683,4.5,1501878710
132875,104996,0.5,1490966415
132875,135555,0.5,1497454432
132875,135765,0.5,1490966416
132875,146366,0.5,1496068182
132875,154460,0.5,1490966416
132875,171751,0.5,1497731219
132966,163454,3,1479624056
132966,167038,4.5,1516328570
133016,71444,4,1299308118
133016,81671,3.5,1289197877
133069,51884,3,1184733637
133086,1900,5,1117522295
133092,55098,4.5,1520451435
133092,73513,5,1511418314
133092,73881,5,1511418300
133092,89554,3.5,1536696480
133092,97648,4.5,1511418326
133092,107883,4,1520451503
133092,167392,4,1536696725
133092,181751,3.5,1536696487
133129,83038,4,1316346562
133164,78196,0.5,1506212372
133189,2284,4,959896266
133189,6244,4,1049303114
133329,120138,4.5,1431710359
133425,8971,4,1484950020
133425,27163,4,1484950020
133425,27518,4.5,1484950024
133425,27729,4,1484950020
133425,35828,3.5,1484950020
133425,36083,4,1484950018
133425,36086,4,1484950020
133425,57183,4.5,1484950024
133425,64650,4,1484950019
133425,71688,4,1484950020
133425,73051,4,1484950020
133425,73900,4,1484950018
133425,74426,3.5,1484950019
133425,74787,4,1484950020
133425,76056,3,1484950019
133425,76291,3.5,1484950018
133425,82097,3.5,1484950018
133425,82906,3.5,1484950019
133425,82980,3.5,1484950019
133425,83264,4,1484950018
133425,83266,2.5,1484950018
133425,83424,3.5,1484950019
133425,88069,4,1484950019
133425,91844,4.5,1484950024
133425,94661,4,1484950023
133425,94663,4,1484950020
133425,94969,3.5,1484950020
133425,98956,4.5,1484950020
133425,99636,4,1484950024
133425,101719,3.5,1484950018
133425,103050,4,1484950020
133425,103639,4,1484950020
133425,105290,3.5,1484950023
133425,105343,4.5,1484950020
133425,105477,4,1484950019
133425,108514,4,1484950019
133425,109093,4,1484950019
133425,109728,3.5,1484950020
133425,130492,3.5,1484950023
133425,130618,3.5,1484950020
133425,132358,3.5,1484950022
133425,132456,4.5,1484950020
133425,133389,4,1484950019
133425,133769,4,1484950020
133425,134178,4.5,1484950023
133425,134180,3.5,1484950019
133425,134230,4,1484950018
133425,134234,4,1484950020
133425,134236,4.5,1484950023
133425,134332,4.5,1484950018
133425,134354,4.5,1484950019
133425,135204,4,1484950020
133425,135601,3.5,1484950019
133425,135603,4,1484950020
133425,136497,4.5,1484950023
133425,139148,4,1484950020
133425,139205,3.5,1484950018
133425,141702,4,1484950020
133425,142382,3.5,1484950019
133425,142831,4,1484950019
133425,146156,4,1484950020
133425,147940,3.5,1484950019
133425,148058,3.5,1484950020
133425,149670,4,1484950018
133425,151459,3.5,1484950020
133425,152067,3.5,1484950020
133425,153020,3,1484950019
133425,153780,4,1484950023
133425,153792,3.5,1484950018
133425,154158,3.5,1484950018
133425,154468,3.5,1484950019
133425,154470,3.5,1484950019
133425,155285,4,1484950019
133425,157106,4,1484950021
133425,158697,4,1484950018
133425,159606,4,1484950020
133425,160301,4.5,1484950021
133425,160456,4,1484950023
133425,161034,4,1484950021
133425,161094,5,1484950021
133425,163312,3.5,1484950019
133425,165723,2.5,1484950019
133425,165901,3.5,1484950021
133425,167038,3.5,1484950018
133495,71460,3.5,1351133466
133499,568,3,852309510
133545,118762,0.5,1422113018
133634,6683,2,1490301280
133634,34466,5,1490303836
133634,56167,4.5,1490301325
133634,58111,5,1490303728
133634,74641,3.5,1490301340
133634,134867,4,1490301344
133710,139,2,833483951
134055,170637,1,1533586117
134399,5985,4,1052769858
134596,27326,3.5,1264044994
134596,34435,3,1279852141
134596,41650,4,1258173751
134596,45036,3.5,1367579805
134596,46770,3,1383168553
134596,71444,3.5,1380147026
134596,97254,3,1463170524
134596,100336,3.5,1360107214
134596,107707,3,1388694888
134596,133229,3.5,1520567209
134596,133695,3,1453854463
134596,135795,3.5,1453165136
134596,137490,3.5,1449621806
134596,148070,3,1455050208
134596,149606,3.5,1517281374
134596,153260,3.5,1458005324
134596,154276,3.5,1498089307
134596,168168,3.5,1484962025
134596,168962,3.5,1525142393
134596,176697,3.5,1521858464
134767,69187,2,1256147730
134828,27362,5,1201396060
134828,33688,3,1194725810
134854,35828,3,1453297682
134854,55098,3.5,1453297683
134854,56167,2,1244567454
134854,73881,3,1415567703
134854,132456,2.5,1453297680
134900,51884,4.5,1229858537
134907,1900,5,981319492
135001,163312,4,1479901644
135045,8971,4,1237363725
135085,34435,4,1261978685
135105,104996,3.5,1495805911
135105,105477,4,1495805912
135105,120138,5,1495805911
135108,94969,4,1420899925
135178,6244,3,1047964122
135279,135603,4,1479232489
135279,162542,4.5,1479232011
135402,141120,1.5,1528309377
135667,184583,3,1518955308
135714,6683,2,1279063860
135971,97648,0.5,1434452613
135973,132952,4,1436466718
136061,58933,3,1401137827
136061,107707,3,1403299660
136196,568,4,965622435
136196,2284,5,965614862
136299,160301,3,1467276079
136299,160436,3.5,1467276300
136313,33688,3,1378453454
136313,74426,3,1378453638
136313,76051,3,1378453679
136313,80777,1,1378454019
136313,103639,3.5,1378454840
136537,57183,5,1361886330
136625,27326,5,1522106023
136625,74787,5,1522106022
136625,115973,5,1522106023
136625,142677,4.5,1522106023
136713,107883,4.5,1534833891
136787,134867,5,1511860570
136787,167392,5,1511860595
136876,5985,3.5,1525819198
136876,27163,4,1525817970
136876,27362,4,1525818636
136876,27518,3.5,1525817869
136876,27729,3.5,1525818640
136876,36083,4,1525818615
136876,36086,4,1525818613
136876,46770,3.5,1525818181
136876,58111,3.5,1525818654
136876,64650,3.5,1525818624
136876,69136,3.5,1525817961
136876,69187,3.5,1525818959
136876,71460,3,1525819096
136876,71688,3.5,1525817882
136876,73051,3.5,1525818067
136876,73170,3.5,1525818693
136876,73513,4,1525817904
136876,73900,3.5,1525818345
136876,76132,3.5,1525819236
136876,76269,3.5,1525818697
136876,81087,1.5,1525818597
136876,82097,3.5,1525817777
136876,82906,3.5,1525817968
136876,83004,3.5,1525818916
136876,83264,3,1525818379
136876,83266,4,1525818600
136876,83337,3.5,1525818602
136876,83424,3.5,1525817757
136876,83457,3.5,1525818604
136876,87882,3.5,1525818606
136876,88065,2.5,1525818705
136876,88069,4,1525818619
136876,89554,3.5,1525817924
136876,91241,3.5,1525819084
136876,91250,3.5,1525818527
136876,91805,3,1525818684
136876,91844,4,1525817841
136876,93782,3.5,1525818073
136876,93921,3,1525818230
136876,93923,1.5,1525819241
136876,94663,3.5,1525818076
136876,94900,3,1525818226
136876,98000,3,1525818237
136876,98198,4,1525817879
136876,98956,2.5,1525817944
136876,99061,3,1525818920
136876,99636,3,1525819076
136876,99731,1.5,1525819032
136876,100336,3.5,1525817847
136876,101640,4,1525819085
136876,101719,3.5,1525818205
136876,103671,1,1525819228
136876,104379,2.5,1525818633
136876,105084,2.5,1525818879
136876,106064,3.5,1525818350
136876,108514,3.5,1525819078
136876,109093,3,1525817775
136876,109277,2.5,1525819812
136876,109455,3.5,1525818163
136876,109728,3,1525818973
136876,112640,2,1525818084
136876,112905,4,1525818664
136876,112909,2,1525819920
136876,117310,4,1525818985
136876,121133,3.5,1525818502
136876,133389,1.5,1525819081
136876,133767,4,1525817957
136876,133769,4,1525817876
136876,134182,3.5,1525817802
136876,134230,3,1525818359
136876,134232,3.5,1525818672
136876,134234,4,1525818246
136876,134236,4,1525817871
136876,134332,3.5,1525818423
136876,134334,3,1525818510
136876,134354,4,1525817907
136876,134777,3,1525818160
136876,135555,3,1525817782
136876,135601,3,1525818151
136876,135769,3.5,1525818211
136876,135777,3.5,1525818259
136876,135783,4,1525819109
136876,135823,2.5,1525818209
136876,135875,3.5,1525818190
136876,135919,3,1525818520
136876,137112,3,1525818263
136876,139205,3,1525818439
136876,141702,4.5,1525817739
136876,142823,3.5,1525817912
136876,142829,3.5,1525818329
136876,142831,3.5,1525818492
136876,142833,4,1525819942
136876,144686,4,1525818756
136876,144934,3,1525818322
136876,146156,3.5,1525818334
136876,146158,4,1525820006
136876,146182,4,1525818481
136876,146234,3.5,1525818304
136876,146244,4,1525818473
136876,146248,3.5,1525819933
136876,146252,3.5,1525818768
136876,146256,3.5,1525818340
136876,148811,3.5,1525818809
136876,149670,3,1525818396
136876,150320,1.5,1525819070
136876,150322,3,1525818133
136876,150344,2,1525818582
136876,151459,3.5,1525817860
136876,151969,3.5,1525819896
136876,152352,3.5,1525818800
136876,152358,2.5,1525819875
136876,152870,3.5,1525818587
136876,152896,3.5,1525818591
136876,153552,3.5,1525819839
136876,153766,3.5,1525818466
136876,153780,3,1525819848
136876,153784,3.5,1525819143
136876,153790,3,1525818994
136876,153792,3.5,1525818299
136876,153794,3,1525818114
136876,153798,3.5,1525818122
136876,153806,3.5,1525818728
136876,154075,3,1525818126
136876,154160,3,1525818453
136876,154348,3.5,1525818426
136876,154458,2.5,1525818276
136876,154472,2,1525819152
136876,156587,3.5,1525819972
136876,158408,3.5,1525818155
136876,160446,3,1525818782
136876,160456,3.5,1525818785
136876,161105,3.5,1525819006
136876,163466,3.5,1525818556
136876,168406,2.5,1525818850
136876,168962,2.5,1525818381
136876,171751,4,1525817764
136876,173827,4,1525818170
136876,173987,3.5,1525818855
136876,174661,1,1525818173
136876,177095,3.5,1525818251
136876,178079,4,1525819217
136876,181251,3.5,1525818563
136876,181751,4,1525817863
136876,182563,3.5,1525818290
136876,182705,3.5,1525819834
136876,183383,4,1525819904
136876,183813,3.5,1525819912
136876,184223,3.5,1525818897
137150,55098,5,1508082841
137150,57183,4,1501831136
137150,73881,5,1501831117
137150,74787,5,1513265734
137150,120138,3.5,1513265678
137174,1900,4,1040790321
137174,2284,5,905818752
137184,71460,2.5,1455729078
137184,74426,0.5,1455729564
137184,83004,4,1456680909
137184,83457,1.5,1455729239
137184,89554,1,1455729259
137184,91241,1.5,1455728992
137184,104379,0.5,1455729099
137184,109277,0.5,1457374357
137184,130618,3.5,1455729040
137184,132456,3,1455728923
137184,133697,3,1455729464
137184,134230,2,1455729128
137184,135603,2,1455729516
137184,144934,3.5,1455629749
137184,149670,1,1451629024
137184,151459,3,1455629739
137184,151963,2,1455216270
137184,151965,0.5,1455216268
137184,151967,0.5,1455216267
137184,151969,1,1455216261
137184,151971,1,1455216258
137184,151973,0.5,1455216254
137184,151975,0.5,1455216252
137184,151977,0.5,1455216250
137184,151979,2.5,1455216249
137184,151985,1.5,1455216232
137184,151987,0.5,1455216239
137184,151997,3,1455216221
137184,152011,0.5,1455216209
137184,152222,4,1487837076
137184,152338,2,1455215914
137184,152340,0.5,1455215905
137184,152346,0.5,1455215900
137184,152348,0.5,1455215897
137184,152350,0.5,1455215894
137184,152354,2.5,1455215891
137184,152356,2,1455215882
137184,152358,0.5,1455215873
137184,152364,2.5,1455215866
137184,152455,3,1455215760
137184,152557,1.5,1455803690
137184,152593,0.5,1455803652
137184,152689,0.5,1455803588
137184,152808,1,1455803535
137184,152810,0.5,1455727815
137184,152816,0.5,1455727785
137184,152818,0.5,1455727794
137184,152820,1,1455727796
137184,152822,0.5,1455727797
137184,152824,1,1455727800
137184,152828,0.5,1455727804
137184,152830,0.5,1455727806
137184,152832,2.5,1455727708
137184,152834,0.5,1455727722
137184,152836,3,1455727710
137184,152868,0.5,1455803412
137184,152870,2.5,1455803409
137184,152872,0.5,1455803403
137184,152874,0.5,1455803402
137184,152876,0.5,1455803400
137184,152878,0.5,1455803399
137184,152880,0.5,1455803398
137184,152882,2,1455803396
137184,152884,2,1455803385
137184,152886,1.5,1455803361
137184,152890,0.5,1455803355
137184,152892,0.5,1455803353
137184,152894,0.5,1455803350
137184,152896,0.5,1455803346
137184,152898,0.5,1455803345
137184,152900,0.5,1455803339
137184,152902,2.5,1455803365
137184,152904,0.5,1455803368
137184,152986,4.5,1487580861
137184,153538,0.5,1456479832
137184,153546,2,1456479794
137184,153550,1,1456479780
137184,153552,1.5,1456479781
137184,153554,2,1456479783
137184,153766,0.5,1456479448
137184,153768,3,1456479447
137184,153770,3,1456479444
137184,153774,0.5,1456479431
137184,153776,0.5,1456479422
137184,153778,0.5,1456479417
137184,153780,2.5,1456479413
137184,153782,1,1456479411
137184,153784,0.5,1456479408
137184,153790,0.5,1456479398
137184,153792,2,1456479396
137184,153794,0.5,1456479384
137184,153796,0.5,1456479381
137184,153800,1,1456479378
137184,153804,0.5,1456479373
137184,153806,1,1456479367
137184,153816,0.5,1456479358
137184,153824,0.5,1456479328
137184,154075,1,1456681164
137184,154077,2,1456681164
137184,154160,0.5,1456681084
137184,154162,0.5,1456681089
137184,154828,2,1457100262
137209,167038,3,1499734617
137224,27131,3,1455817525
137224,58111,3,1455817502
137224,73513,5,1455616393
137224,91844,4.5,1455616364
137224,94969,5,1455615782
137224,98198,4.5,1455616599
137224,98956,3,1455789381
137224,99636,3,1455817498
137224,105343,4,1455616685
137224,107883,4,1455615985
137224,112640,3,1455817543
137224,133389,3.5,1455815660
137224,135500,3,1455816244
137224,135765,4.5,1455789079
137224,135823,3.5,1455789105
137224,138232,3,1455817540
137224,139205,4,1455815559
137224,141058,4.5,1455815563
137359,568,3,858290740
137423,34466,3.5,1331646519
137423,78410,2.5,1331646859
137423,79507,3.5,1331646282
137468,51884,4,1208989760
138025,5985,3,1053823722
138044,139,4,935096590
138065,141702,3.5,1441882373
138121,185601,4,1521898133
138332,34435,3,1492706163
138332,83424,3,1478121636
138332,133767,3,1447235864
138332,133769,3,1480275370
138332,167392,4,1504735588
138354,6244,4.5,1142696943
138431,27163,5,1425654741
138431,27362,5,1425654756
138431,36086,4,1425654755
138487,8971,3.5,1530459434
138487,27326,4,1530459420
138487,27518,3.5,1530459424
138487,27729,3.5,1530459428
138487,33688,3,1530459435
138487,35828,3.5,1530459430
138487,36083,3.5,1530459428
138487,42208,3.5,1530459436
138487,56167,3.5,1530459407
138487,58933,3,1530459442
138487,64650,3.5,1530459411
138487,69187,3.5,1530459413
138487,71444,4.5,1530459439
138487,71688,3.5,1530459409
138487,73051,3,1530459439
138487,73900,3,1530459430
138487,74406,2.5,1530459436
138487,76051,3,1530459407
138487,76132,3,1530459436
138487,76269,3.5,1530459428
138487,78557,1.5,1530459413
138487,79974,2,1530459414
138487,81671,3.5,1530459435
138487,82902,2.5,1530459421
138487,82906,2.5,1530459427
138487,82980,3,1530459434
138487,83264,3.5,1530459416
138487,86438,2,1530459446
138487,94661,3.5,1530459415
138487,94663,3.5,1530459419
138487,98000,2.5,1530459419
138487,106462,4,1530459437
138487,108514,4,1530459419
138487,109096,2,1530459412
138487,109728,3.5,1530459419
138487,112903,0.5,1530459421
138487,112905,2.5,1530459419
138487,117310,3,1530459419
138487,121370,3,1530459420
138487,129788,3,1530459420
138487,130492,3,1530459428
138487,131021,3,1530459420
138487,134178,3,1530459428
138487,134332,3.5,1530459447
138487,134344,3,1530459435
138487,134781,2,1530459416
138487,134867,3.5,1530459416
138487,135761,3,1530459413
138487,135875,4,1530459427
138487,136497,3.5,1530459437
138487,138804,3.5,1530459425
138487,139148,3.5,1530459431
138487,141100,4,1530459440
138487,142570,4,1530459443
138487,144684,3.5,1530459435
138487,146244,3,1530459412
138487,146358,3.5,1530459415
138487,146392,2.5,1530459420
138487,150296,3,1530459415
138487,150320,1.5,1530459414
138487,150340,2.5,1530459428
138487,150344,3,1530459423
138487,151547,3,1530459427
138487,152362,3.5,1530459426
138487,153030,3.5,1530459436
138487,154468,3,1530459425
138487,154470,3.5,1530459420
138487,155285,3,1530459433
138487,156545,3.5,1530459427
138487,159606,3,1530459438
138487,160281,3.5,1530459417
138487,160454,3,1530459413
138487,160460,3.5,1530459431
138487,160464,3,1530459418
138487,161034,3.5,1530459438
138487,161105,1.5,1530459409
138487,163456,0.5,1530459416
138487,165901,3,1530459440
138487,168406,3.5,1530459440
138487,171737,2.5,1530459436
138487,173827,3.5,1530459435
138487,173987,3.5,1530459438
138487,175571,3.5,1530459413
138487,176331,1.5,1530459441
138487,178329,3,1530459438
138487,178331,2.5,1530459430
138487,182705,2.5,1530459414
138487,184165,3.5,1530459441
138487,184193,2.5,1530459427
138487,184199,2.5,1530459429
138487,184219,2,1530459416
138487,184221,3,1530459413
138487,184583,3.5,1530459443
138521,135769,5,1531950782
138820,134354,5,1509428861
138820,153798,5,1506018623
138820,171751,5,1506005059
138820,178079,5,1506006131
139102,51884,2.5,1453428426
139102,160436,3.5,1468292865
139117,73881,4,1447568975
139117,83424,4,1437959414
139209,139,2,949293354
139443,2284,3,1108817533
139443,5985,5,1108819153
139443,27326,2,1279301623
139443,69269,3.5,1245688443
139443,71688,2.5,1279301599
139944,568,4,943492319
140076,107883,4.5,1476668662
140082,74787,4.5,1496258908
140151,1900,3,1503253600
140151,57183,4.5,1499382692
140151,120138,4.5,1499449823
140151,167392,5,1520588432
140175,97254,4,1536921745
140184,88069,4,1445531140
140184,91241,3.5,1445531133
140184,94663,4.5,1445531152
140184,97648,5,1445531150
140184,105599,0.5,1445531146
140303,6674,2,1062065288
140303,6683,3.5,1062065302
140352,36086,5,1493388951
140352,76269,5,1493388603
140371,58111,3.5,1244269253
140851,55098,0.5,1320551787
141231,73881,4,1516060464
141241,36086,3,1248628520
141253,171751,2.5,1506572701
141271,51884,3.5,1262758325
141409,107883,4,1450204727
141412,1900,4,968782635
141446,568,4,970267416
141446,6244,5,1048367992
141955,30905,2,1462783945
142040,139,2.5,1077213830
142040,2284,3,1077213294
142040,6683,3,1077213003
142057,27326,2,1454363554
142136,98956,5,1387652996
142712,57183,4.5,1449310502
142712,120138,4,1449312988
142738,55098,4.5,1487399949
142738,94969,3,1488092251
142738,134354,0.5,1488092039
142738,156589,0.5,1488092378
142767,34435,0.5,1266303934
142801,134867,4,1450986911
142828,71688,5,1503769120
143069,56167,4.5,1219260771
143098,89554,3.5,1439739509
143098,103639,5,1439739512
143098,112903,0.5,1439739510
143332,151997,1,1454516258
143371,73881,5,1411907875
143590,6244,4,1047126717
143665,161034,4,1471240219
143698,98198,4.5,1432145605
143705,73513,4.5,1297621728
143769,83424,3.5,1471776057
143769,94969,4,1471776039
143769,134867,4,1471776080
143781,568,3,843741203
143817,34435,5,1513026874
143817,55098,3,1514482067
143817,56167,4,1514482124
143817,155090,3,1514483754
143817,180885,3,1514483771
143817,181751,5,1514483925
143846,89554,4,1506438388
143846,93782,2.5,1506439198
143846,98956,4,1506438374
143846,130618,4,1506439102
143883,71460,3,1257639637
143908,27326,0.5,1312583556
143908,58111,0.5,1312583455
143948,51884,3,1250515137
144067,74787,4,1427586880
144120,133389,3.5,1533530245
144120,134342,5,1533530235
144120,160273,5,1533530247
144120,161608,5,1533530298
144120,168962,5,1533530220
144120,177095,5,1533530289
144297,33688,3.5,1163495890
144343,133229,3.5,1521327728
144405,120138,4,1466508630
144426,139148,3.5,1438239474
144464,1900,5,967511164
144633,130492,1,1430496943
144661,154160,3.5,1471756637
144685,41650,5,1513187332
144810,57183,4.5,1526535308
144810,167392,4.5,1526535288
145024,2284,2,942833834
145297,71688,5,1475055131
145297,73051,5,1475055830
145297,80777,5,1475055761
145297,94663,5,1475056041
145297,97648,5,1475055972
145297,132456,5,1475056290
145297,134334,5,1475055797
145297,134815,5,1475055730
145297,142384,5,1475056149
145297,162542,5,1475055228
145297,163312,5,1475055184
145475,51884,0.5,1180205570
145498,6244,4,1313852609
145521,73881,5,1464467541
145535,154352,2.5,1456842215
145617,6683,4.5,1205619734
145620,1900,5,1380829230
145695,152011,3.5,1534601888
145695,167392,4.5,1509885887
145966,57183,4,1436110814
145966,133767,4,1436110763
145966,135875,4,1437115694
145966,141058,4,1442572388
145985,107883,5,1446336266
145995,184941,1,1521893358
145995,185601,3.5,1521859664
146010,71460,3.5,1498786717
146050,2284,3.5,1114086512
146141,99636,4,1512849371
146141,120138,4,1512849370
146200,48239,4.5,1276948329
146255,55098,4,1485240011
146255,97648,5,1485240100
146341,162648,5,1524234497
146358,5985,5,1186687056
146911,78557,3,1338899453
146947,33688,5,1193863300
147025,568,4,994442944
147046,74787,5,1474036810
147054,83264,2.5,1445802760
147418,27518,3.5,1492939377
147418,36086,5,1492939395
147418,46770,3,1492939366
147418,55098,5,1492939400
147418,58111,5,1492939405
147418,64650,5,1492939407
147418,71688,3.5,1492939379
147418,73170,1,1492939431
147418,73881,5,1492939164
147418,73900,4,1492939364
147418,74426,3,1492939387
147418,74787,5,1492939394
147418,76056,5,1492939369
147418,76132,4,1492939360
147418,78410,1.5,1492939442
147418,83264,3.5,1492939411
147418,83424,4,1492939372
147418,89554,5,1492939375
147418,94900,5,1492939357
147418,94969,5,1492939397
147418,103639,5,1492939194
147418,107707,5,1492939419
147418,108514,5,1492939427
147418,109728,4.5,1492939417
147418,134867,2,1492939404
147418,153794,5,1492939421
147425,78557,0.5,1466764269
147515,1900,4,1043159697
147541,568,3,948704886
147558,41650,3.5,1481739334
147708,51884,4,1214601629
147740,71460,4,1254804338
147973,167392,5,1503160863
148036,82906,4,1494323649
148364,160301,1,1467553275
148364,160436,3.5,1467553292
148364,160555,3.5,1467553264
148529,36083,3.5,1277321230
148529,50279,2.5,1312834934
148529,56167,3,1221435586
148529,57183,3,1303654026
148529,58933,2.5,1300660780
148529,78192,3,1276643129
148529,78196,2.5,1276125450
148529,78408,3.5,1277319442
148529,78488,2,1289346743
148529,103050,2.5,1370809828
148529,107883,3.5,1445202916
148529,112905,3,1433702257
148529,136848,2.5,1436023267
148529,170637,3.5,1501369574
148529,181251,3.5,1511715853
148563,179397,0.5,1518517764
148620,6244,3.5,1059361970
148626,2284,3,941531750
148710,27131,3,1503577470
148710,27163,3,1503577463
148710,27729,3,1503577470
148710,34435,3.5,1503577465
148710,48239,3,1503577465
148710,73051,2.5,1503577471
148710,73513,3.5,1503577472
148710,91844,2.5,1503577470
148710,93782,3,1503577459
148710,97648,4,1503577471
148710,98956,3.5,1503577459
148710,99636,3,1503577461
148710,100336,4,1503577468
148710,101664,3.5,1503577475
148710,101719,1.5,1503577470
148710,104379,0.5,1503577474
148710,105343,4,1503577459
148710,109093,2.5,1503577459
148710,112903,0.5,1503577471
148710,115973,2.5,1503577459
148710,120138,3.5,1503577469
148710,129788,2.5,1503577465
148710,130618,3.5,1503577459
148710,132456,3,1503577459
148710,132952,3,1503577459
148710,133699,4,1503577459
148710,133767,4,1503577463
148710,133769,3,1503577463
148710,134230,3,1503577466
148710,134234,3.5,1503577459
148710,135204,2.5,1503577466
148710,135601,4,1503577466
148710,135765,4.5,1503577475
148710,135795,3,1503577459
148710,135829,2,1503577470
148710,135875,4,1503577460
148710,136497,3,1503577459
148710,138232,3.5,1503577475
148710,139148,4,1503577459
148710,139205,2.5,1503577459
148710,141060,3,1503577459
148710,141702,0.5,1503577463
148710,144934,2,1503577468
148710,146358,2,1503577470
148710,148058,3,1503577459
148710,150296,3,1503577459
148710,150320,3.5,1503577468
148710,151459,4,1503577459
148710,154075,2.5,1503577466
148710,154348,3,1503577458
148710,154470,1.5,1503577462
148710,155090,4,1503577467
148710,155758,4.5,1503577466
148710,160460,3,1503577461
148710,162542,3.5,1503577458
148710,168168,4,1503577458
148710,168962,3.5,1503577459
148710,171751,2.5,1503577472
148710,173827,3,1503577471
148948,151461,3.5,1460894280
148948,152067,5,1460894241
148948,152689,2,1460894326
148948,154276,3,1460894227
148948,157106,5,1460894113
149158,133229,3.5,1524222423
149178,161034,3,1471157370
149185,135224,1,1439832185
149546,51884,5,1176498488
149585,1900,4,1478912770
149585,83038,4,1407466802
149588,73881,4.5,1416413297
149588,117310,5,1416413348
149595,2284,4,949014724
149618,147940,4.5,1449134126
149667,568,4,995408855
149810,6244,4,1119618225
149978,33688,4,1245139192
150027,6683,4,1093161887
150389,55098,4.5,1447624828
150389,83424,3.5,1447625922
150389,120138,5,1447624643
150405,159437,2.5,1467269256
150452,74787,4,1441459566
150452,93782,3.5,1441459566
150452,94969,4,1441459568
150452,100336,3,1441459563
150506,41650,4.5,1262815507
150742,27518,4.5,1461456748
150742,134236,4.5,1461041784
150742,150322,4,1461312574
150822,89554,4,1503803542
150822,91844,4,1523330183
151057,57183,4,1490098805
151057,167392,4.5,1490098817
151100,183231,5,1515012065
151259,97648,5,1466365027
151400,103639,5,1528797874
151409,34435,4.5,1264417160
151445,71460,5,1306766343
151576,73881,4,1436160479
151607,1900,4,947001015
151607,2284,4,951148317
151607,107883,4,1403717894
151779,568,4,955998868
151800,27163,4.5,1514458254
151911,55098,0.5,1453069030
151911,58111,0.5,1452534603
151911,81671,0.5,1452534625
151924,89554,4,1527390532
151924,115973,4,1527390542
151978,5985,4,1173353442
152013,51884,4.5,1247484961
152013,74787,3.5,1336343351
152121,146358,4.5,1470298132
152127,27326,4.5,1264427909
152139,91241,3,1443425018
152160,27729,4,1516541940
152160,56167,3.5,1516550479
152160,57183,3.5,1516549803
152160,83424,4.5,1516405574
152160,142384,3.5,1516544539
152160,146182,4.5,1516405044
152160,149670,2,1516553472
152160,153794,5,1516403716
152160,173827,3.5,1516546790
152161,6244,4,1067818273
152341,27362,4,1218144315
152484,30905,3,1249500474
152505,120138,5,1497875713
152532,151461,1,1459449650
152823,31600,3,1205414776
152841,134240,4.5,1432971071
152900,73513,1,1450555108
153167,98956,4,1493044119
153167,108514,4,1493044051
153401,2284,4,969003270
153461,5985,5,1117062487
153466,568,3,1137455814
153468,73881,3,1483949942
153503,51884,4,1327339553
153584,8971,5,1462724030
153584,27518,5,1462726830
153584,27729,4.5,1462726822
153584,36086,5,1462768734
153584,55098,4,1462725790
153584,57183,5,1462723778
153584,64650,4.5,1472429097
153584,71688,5,1462725298
153584,73513,5,1462725367
153584,74426,4.5,1462724045
153584,74787,4.5,1462768897
153584,76051,4,1462724978
153584,89554,4.5,1462726170
153584,91844,5,1462723753
153584,98198,5,1462725327
153584,98956,4,1462769014
153584,101719,5,1462725522
153584,103639,4.5,1462725268
153584,105343,4.5,1462726428
153584,108514,4,1462726786
153584,117310,4,1462725577
153584,120138,5,1462723697
153584,132456,5,1462724005
153584,134234,4.5,1462724991
153584,134867,4,1462768925
153584,139148,5,1462723740
153584,139205,4.5,1462725584
153584,152011,5,1462725340
153584,152836,4,1462724115
153584,158408,4,1462725501
153584,159065,4,1463681111
153584,159207,4.5,1464202966
153584,161034,4,1469389341
153584,165901,4.5,1478715514
153584,167038,4,1481915774
153584,167392,4,1508510278
153584,169888,4,1489086347
153584,176331,3.5,1508398797
153615,41650,3,1253368861
153617,83424,3.5,1478885175
153739,94969,3.5,1517625197
153978,35828,5,1452176369
153978,58111,4,1452200593
153978,109455,2,1452372188
153978,112909,0.5,1452207499
153978,134180,1,1452152553
153978,134777,3,1452199107
153978,150296,4,1452199139
153978,150320,3.5,1452485240
153978,150322,5,1452252132
153978,150340,4,1452280425
153978,150344,3,1452281354
153998,148058,4,1462377649
154058,1900,5,985057855
154117,56167,0.5,1220704303
