title,imdb_id,poster_path,wiki_link
Dil Chahta Hai,tt0292490,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Dil_Chahta_Hai.jpg/220px-Dil_Chahta_Hai.jpg,https://en.wikipedia.org/wiki/Dil_Chahta_Hai
Chori Chori Chupke Chupke,tt0256692,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Chorichorichupkechupke.jpg/220px-Chorichorichupkechupke.jpg,https://en.wikipedia.org/wiki/Chori_Chori_Chupke_Chupke
Yaadein (2001 film),tt0248617,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Yaadein_%282001_film%29.jpg/220px-Yaadein_%282001_film%29.jpg,https://en.wikipedia.org/wiki/Yaadein_(2001_film)
Lajja (2001 film),tt0293342,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Lajja_poster.jpg/220px-Lajja_poster.jpg,https://en.wikipedia.org/wiki/Lajja_(2001_film)
Aalavandhan,tt0294264,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Aalavandhan.jpg/220px-Aalavandhan.jpg,https://en.wikipedia.org/wiki/Aalavandhan
Aamdani Atthanni Kharcha Rupaiya,tt0305173,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Aamdani_Atthanni_Kharcha_Rupaiya.jpg/220px-Aamdani_Atthanni_Kharcha_Rupaiya.jpg,https://en.wikipedia.org/wiki/Aamdani_Atthanni_Kharcha_Rupaiya
Aashiq (2001 film),tt0273406,https://upload.wikimedia.org/wikipedia/en/c/c6/Aashiqposter.jpg,https://en.wikipedia.org/wiki/Aashiq_(2001_film)
Aks (2001 film),tt0289845,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/AksPoster.jpg/220px-AksPoster.jpg,https://en.wikipedia.org/wiki/Aks_(2001_film)
Ajnabee (2001 film),tt0278291,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/AjnabeeMovie-Poster1.jpg/220px-AjnabeeMovie-Poster1.jpg,https://en.wikipedia.org/wiki/Ajnabee_(2001_film)
Censor (film),tt0272543,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Censor_Dev_Anand.jpg/220px-Censor_Dev_Anand.jpg,https://en.wikipedia.org/wiki/Censor_(film)
Aśoka (film),tt0249371,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Asoka_%282001_film%29.jpg/220px-Asoka_%282001_film%29.jpg,https://en.wikipedia.org/wiki/A%C5%9Boka_(film)
Albela (2001 film),tt0118578,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Albela_%282001_film%29.jpg/220px-Albela_%282001_film%29.jpg,https://en.wikipedia.org/wiki/Albela_(2001_film)
Bas Itna Sa Khwaab Hai,tt0283911,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Bas_Itna_Sa_Khwaab_Hai.jpg/220px-Bas_Itna_Sa_Khwaab_Hai.jpg,https://en.wikipedia.org/wiki/Bas_Itna_Sa_Khwaab_Hai
Ek Rishtaa: The Bond of Love,tt0284083,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Ek_Rishtaa_poster.jpg/220px-Ek_Rishtaa_poster.jpg,https://en.wikipedia.org/wiki/Ek_Rishtaa:_The_Bond_of_Love
Bhairav (film),tt0466208,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Bhairavfilm.jpg/220px-Bhairavfilm.jpg,https://en.wikipedia.org/wiki/Bhairav_(film)
Bengal Tiger (2001 film),tt0477574,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Bengaltigerdvd.jpg/220px-Bengaltigerdvd.jpg,https://en.wikipedia.org/wiki/Bengal_Tiger_(2001_film)
Chhupa Rustam: A Musical Thriller,tt0279021,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Chhupa_Rustam_A_Musical_Thriller.jpg/220px-Chhupa_Rustam_A_Musical_Thriller.jpg,https://en.wikipedia.org/wiki/Chhupa_Rustam:_A_Musical_Thriller
Daman (film),tt0273164,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/DamanRaveena.jpg/220px-DamanRaveena.jpg,https://en.wikipedia.org/wiki/Daman_(film)
Chandni Bar,tt0267363,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Chandni_Bar.jpg/220px-Chandni_Bar.jpg,https://en.wikipedia.org/wiki/Chandni_Bar
Deewaanapan,tt0301179,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Deewaanapan_poster.jpg/220px-Deewaanapan_poster.jpg,https://en.wikipedia.org/wiki/Deewaanapan
Dil Ne Phir Yaad Kiya (2001 film),tt0273535,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Dil_Ne_Phir_Yaad_Kiya_-_2001_Movie_Poster.jpg/220px-Dil_Ne_Phir_Yaad_Kiya_-_2001_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Dil_Ne_Phir_Yaad_Kiya_(2001_film)
Divya Drishti,,,https://en.wikipedia.org/wiki/Divya_Drishti
Ehsaas: The Feeling,tt0302524,,https://en.wikipedia.org/wiki/Ehsaas:_The_Feeling
Farz (2001 film),tt0272607,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Farz_2001.jpg/220px-Farz_2001.jpg,https://en.wikipedia.org/wiki/Farz_(2001_film)
Grahan,tt0275381,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Grahan.jpg/220px-Grahan.jpg,https://en.wikipedia.org/wiki/Grahan
Dattak,tt0284999,,https://en.wikipedia.org/wiki/Dattak
Jodi No.1,tt0278522,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/JodiNo.1.jpg/220px-JodiNo.1.jpg,https://en.wikipedia.org/wiki/Jodi_No.1
Hum Ho Gaye Aapke,tt0292552,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Hum_Ho_Gaye_Aapke_poster2.jpg/220px-Hum_Ho_Gaye_Aapke_poster2.jpg,https://en.wikipedia.org/wiki/Hum_Ho_Gaye_Aapke
Kasam (2001 film),tt0317811,,https://en.wikipedia.org/wiki/Kasam_(2001_film)
Kuch Khatti Kuch Meethi,tt0271604,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Kuch_Khatti_Kuch_Meethi.jpg/220px-Kuch_Khatti_Kuch_Meethi.jpg,https://en.wikipedia.org/wiki/Kuch_Khatti_Kuch_Meethi
Kasoor,tt0272688,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Kasoor_2001.Jpg/220px-Kasoor_2001.Jpg,https://en.wikipedia.org/wiki/Kasoor
Maya (2001 film),tt0299027,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Maya_%28film%29.jpg/220px-Maya_%28film%29.jpg,https://en.wikipedia.org/wiki/Maya_(2001_film)
Ittefaq (2001 film),tt0297983,,https://en.wikipedia.org/wiki/Ittefaq_(2001_film)
Mitti (2001 film),tt0446159,,https://en.wikipedia.org/wiki/Mitti_(2001_film)
Mujhe Meri Biwi Se Bachaao,tt0272735,https://upload.wikimedia.org/wikipedia/en/f/f8/Meri_biwi.jpg,https://en.wikipedia.org/wiki/Mujhe_Meri_Biwi_Se_Bachaao
Mujhe Kucch Kehna Hai,tt0284328,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Mujhe_Kuch_Kehna_Hai.jpg/220px-Mujhe_Kuch_Kehna_Hai.jpg,https://en.wikipedia.org/wiki/Mujhe_Kucch_Kehna_Hai
Hadh: Life on the Edge of Death,tt0396044,,https://en.wikipedia.org/wiki/Hadh:_Life_on_the_Edge_of_Death
Nayak (2001 Hindi film),tt0291376,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Nayak_poster.jpg/220px-Nayak_poster.jpg,https://en.wikipedia.org/wiki/Nayak_(2001_Hindi_film)
One 2 Ka 4,tt0227194,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/One_2_Ka_4.jpg/220px-One_2_Ka_4.jpg,https://en.wikipedia.org/wiki/One_2_Ka_4
Kyo Kii... Main Jhuth Nahin Bolta,tt0297241,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Kyo_Kii..._Main_Jhuth_Nahin_Bolta.jpg/220px-Kyo_Kii..._Main_Jhuth_Nahin_Bolta.jpg,https://en.wikipedia.org/wiki/Kyo_Kii_Main_Jhuth_Nahin_Bolta
Love Ke Liye Kuch Bhi Karega,tt0287537,https://upload.wikimedia.org/wikipedia/en/e/e0/Love_Ke_Liye_Kuch_Bhi_Karega.jpg,https://en.wikipedia.org/wiki/Love_Ke_Liye_Kuchh_Bhi_Karega
Pyaar Ishq Aur Mohabbat,tt0285958,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Pyaar_Ishq_Aur_Mohabbat.jpg/220px-Pyaar_Ishq_Aur_Mohabbat.jpg,https://en.wikipedia.org/wiki/Pyaar_Ishq_Aur_Mohabbat
Pyaar Tune Kya Kiya,tt0281102,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Pyaar_Tune_Kya_Kiya.jpg/220px-Pyaar_Tune_Kya_Kiya.jpg,https://en.wikipedia.org/wiki/Pyaar_Tune_Kya_Kiya
Paagalpan,tt0285319,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Paagalpan_poster.jpg/220px-Paagalpan_poster.jpg,https://en.wikipedia.org/wiki/Paagalpan
Moksha (2001 film),tt0301240,https://upload.wikimedia.org/wikipedia/en/6/6e/Moksha_Salvation_2001_film_poster.jpg,https://en.wikipedia.org/wiki/Moksha_(2001_film)
Lagaan,tt0169102,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Lagaan.jpg/220px-Lagaan.jpg,https://en.wikipedia.org/wiki/Lagaan:_Once_Upon_a_Time_in_India
Style (2001 film),tt0306855,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Style_%282001_film%29.jpg/220px-Style_%282001_film%29.jpg,https://en.wikipedia.org/wiki/Style_(2001_film)
Rehnaa Hai Terre Dil Mein,tt0299108,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/RHTDM.jpg/220px-RHTDM.jpg,https://en.wikipedia.org/wiki/Rehnaa_Hai_Terre_Dil_Mein
Officer (2001 film),tt0265452,,https://en.wikipedia.org/wiki/Officer_(2001_film)
Rahul (film),tt0277981,https://upload.wikimedia.org/wikipedia/en/f/f8/Rahul_2001_film.jpg,https://en.wikipedia.org/wiki/Rahul_(film)
Pyaar Zindagi Hai,tt0847758,https://upload.wikimedia.org/wikipedia/en/5/5e/Pyaar_Zindagi_Hai_%282001%29.jpg,https://en.wikipedia.org/wiki/Pyaar_Zindagi_Hai
Tamboo Mein Bamoo,,,https://en.wikipedia.org/wiki/Tamboo_Mein_Bamoo
Yeh Raaste Hain Pyaar Ke,tt0292740,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Yehraaste.jpg/220px-Yehraaste.jpg,https://en.wikipedia.org/wiki/Yeh_Raaste_Hain_Pyaar_Ke
Tum Bin,tt0290326,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/TumBinFilmPoster.jpg/220px-TumBinFilmPoster.jpg,https://en.wikipedia.org/wiki/Tum_Bin
Yeh Teraa Ghar Yeh Meraa Ghar,tt0298606,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Yeh_Teraa_Ghar_Yeh_Meraa_Ghar_2001_film_poster.jpg/220px-Yeh_Teraa_Ghar_Yeh_Meraa_Ghar_2001_film_poster.jpg,https://en.wikipedia.org/wiki/Yeh_Teraa_Ghar_Yeh_Meraa_Ghar
Zubeidaa,tt0255713,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Zubeidaa_poster.jpg/220px-Zubeidaa_poster.jpg,https://en.wikipedia.org/wiki/Zubeidaa
Sai Baba of Shirdi,,,https://en.wikipedia.org/wiki/Shirdi_Sai_Baba
Mohabbatein,tt0213890,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Mohabbatein.jpg/220px-Mohabbatein.jpg,https://en.wikipedia.org/wiki/Mohabbatein
Dhadkan,tt0255111,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Dhadkan_poster.jpg/220px-Dhadkan_poster.jpg,https://en.wikipedia.org/wiki/Dhadkan
Mission Kashmir,tt0248185,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Mission_Kashmir.jpg/220px-Mission_Kashmir.jpg,https://en.wikipedia.org/wiki/Mission_Kashmir
Kaho Naa... Pyaar Hai,tt0234000,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Kaho_Naa_Pyaar_Hai_Poster.jpg/220px-Kaho_Naa_Pyaar_Hai_Poster.jpg,https://en.wikipedia.org/wiki/Kaho_Naa..._Pyaar_Hai
Badal,tt0247944,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Badal_2000_film_poster.jpg/220px-Badal_2000_film_poster.jpg,https://en.wikipedia.org/wiki/Badal
Dulhan Hum Le Jayenge,tt0247992,https://upload.wikimedia.org/wikipedia/en/6/61/Dulhan_Hum_Le_Jayenge.gif,https://en.wikipedia.org/wiki/Dulhan_Hum_Le_Jayenge
Tera Mera Saath Rahen,tt0301250,https://upload.wikimedia.org/wikipedia/en/2/2b/Tera_Mera_Saath_Rahen.jpg,https://en.wikipedia.org/wiki/Tera_Mera_Saath_Rahen
Yeh Zindagi Ka Safar,tt0298607,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Yeh_Zindagi_Ka_Safar.jpg/220px-Yeh_Zindagi_Ka_Safar.jpg,https://en.wikipedia.org/wiki/Yeh_Zindagi_Ka_Safar
Josh (2000 film),tt0151150,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Josh_%282000_movie_poster%29.jpg/220px-Josh_%282000_movie_poster%29.jpg,https://en.wikipedia.org/wiki/Josh_(2000_film)
Aaghaaz,tt0254927,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Aaghaaz.jpg/220px-Aaghaaz.jpg,https://en.wikipedia.org/wiki/Aaghaaz
Aaj Ka Ravan,tt0437058,https://upload.wikimedia.org/wikipedia/en/2/22/AajKaMithun.jpg,https://en.wikipedia.org/wiki/Aaj_Ka_Ravan
Fiza,tt0248012,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Fiza1.jpg/220px-Fiza1.jpg,https://en.wikipedia.org/wiki/Fiza
Anjaane (2000 film),tt0402796,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Anjaane_%282000_film%29.jpg/220px-Anjaane_%282000_film%29.jpg,https://en.wikipedia.org/wiki/Anjaane_(2000_film)
Refugee (2000 film),tt0250690,https://upload.wikimedia.org/wikipedia/en/6/6b/Refugee_%28film%29_poster.jpg,https://en.wikipedia.org/wiki/Refugee_(2000_film)
Kya Kehna,tt0250483,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Kyakehna.jpg/220px-Kyakehna.jpg,https://en.wikipedia.org/wiki/Kya_Kehna
Apradhi Kaun (2000 film),tt0482891,,https://en.wikipedia.org/wiki/Apradhi_Kaun_(2000_film)
Beti No.1,tt0286504,https://upload.wikimedia.org/wikipedia/en/f/fd/Beti_No_1_DVD.jpg,https://en.wikipedia.org/wiki/Beti_No.1
Bichhoo,tt0252277,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Bichhoo.jpg/220px-Bichhoo.jpg,https://en.wikipedia.org/wiki/Bichhoo
Baaghi (2000 film),tt0326745,https://upload.wikimedia.org/wikipedia/en/1/1e/Baaghi2000.jpg,https://en.wikipedia.org/wiki/Baaghi_(2000_film)
Bulandi (2000 film),tt0230055,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Bulandi_poster.jpg/220px-Bulandi_poster.jpg,https://en.wikipedia.org/wiki/Bulandi_(2000_film)
Billa No. 786,tt0494926,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Mithundabilla_no.786new.jpg/220px-Mithundabilla_no.786new.jpg,https://en.wikipedia.org/wiki/Billa_No._786
Bhai Thakur (film),tt0271996,https://upload.wikimedia.org/wikipedia/en/a/af/Bhai_Thakur.jpg,https://en.wikipedia.org/wiki/Bhai_Thakur_(film)
Bawandar,tt0280465,https://upload.wikimedia.org/wikipedia/en/5/5e/Bawandar_poster.jpg,https://en.wikipedia.org/wiki/Bawandar
Astitva,tt0261545,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Astitva_Movie.jpg/220px-Astitva_Movie.jpg,https://en.wikipedia.org/wiki/Astitva
Champion (2000 film),tt0270880,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Champion_2000.jpg/220px-Champion_2000.jpg,https://en.wikipedia.org/wiki/Champion_(2000_film)
Deewane,tt0255097,https://upload.wikimedia.org/wikipedia/en/6/62/Deewane_poster.jpg,https://en.wikipedia.org/wiki/Deewane
Dhai Akshar Prem Ke,tt0255112,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/DhaiAksharPremKe.jpg/220px-DhaiAksharPremKe.jpg,https://en.wikipedia.org/wiki/Dhai_Akshar_Prem_Ke
Gang (film),tt0116391,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Gang_%28film%29_poster.jpg/220px-Gang_%28film%29_poster.jpg,https://en.wikipedia.org/wiki/Gang_(film)
Ghaath,tt0213677,,https://en.wikipedia.org/wiki/Ghaath
Hadh Kar Di Aapne,tt0244528,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Hadh_Kar_Di_Aapne.jpg/220px-Hadh_Kar_Di_Aapne.jpg,https://en.wikipedia.org/wiki/Hadh_Kar_Di_Aapne
Har Dil Jo Pyar Karega,tt0250415,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Har_Dil_Jo_Pyar_Karega_%282000_film%29_poster.jpg/220px-Har_Dil_Jo_Pyar_Karega_%282000_film%29_poster.jpg,https://en.wikipedia.org/wiki/Har_Dil_Jo_Pyar_Karega
Hari-Bhari,tt0272651,,https://en.wikipedia.org/wiki/Hari-Bhari
Hera Pheri (2000 film),tt0242519,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Hera_Pheri_2000_poster.jpg/220px-Hera_Pheri_2000_poster.jpg,https://en.wikipedia.org/wiki/Hera_Pheri_(2000_film)
Hamara Dil Aapke Paas Hai,tt0255212,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Hamara_Dil_Aapke_Paas_Hai_poster.jpg/220px-Hamara_Dil_Aapke_Paas_Hai_poster.jpg,https://en.wikipedia.org/wiki/Hamara_Dil_Aapke_Paas_Hai
Hum To Mohabbat Karega,tt0249588,https://upload.wikimedia.org/wikipedia/en/8/8c/Hum_To_Mohabbat_Karega.jpg,https://en.wikipedia.org/wiki/Hum_To_Mohabbat_Karega
Hey Ram,tt0222012,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Heyram.jpg/220px-Heyram.jpg,https://en.wikipedia.org/wiki/Hey_Ram
Dil Pe Mat Le Yaar!!,tt0255120,,https://en.wikipedia.org/wiki/Dil_Pe_Mat_Le_Yaar
Chal Mere Bhai,tt0245825,https://upload.wikimedia.org/wikipedia/en/1/1d/Chal_Mere_Bhai.jpg,https://en.wikipedia.org/wiki/Chal_Mere_Bhai
Gaja Gamini,tt0221982,,https://en.wikipedia.org/wiki/Gaja_Gamini
Jallad No. 1,tt0354662,,https://en.wikipedia.org/wiki/Jallad_No._1
Jis Desh Mein Ganga Rehta Hain,tt0263491,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Jis_Desh_Mein_Ganga_Rehta_Hain.jpg/220px-Jis_Desh_Mein_Ganga_Rehta_Hain.jpg,https://en.wikipedia.org/wiki/Jis_Desh_Mein_Ganga_Rehta_Hain
Jung (2000 film),tt0289725,https://upload.wikimedia.org/wikipedia/en/c/c2/Jung_film_poster.jpg,https://en.wikipedia.org/wiki/Jung_(2000_film)
Jungle (2000 film),tt0251756,https://upload.wikimedia.org/wikipedia/en/9/97/Jungle_%282000_film%29.jpg,https://en.wikipedia.org/wiki/Jungle_(2000_film)
Kahin Pyaar Na Ho Jaaye (2000 film),tt0268401,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Kahin_Pyaar_Na_Ho_Jaaye2000.jpg/220px-Kahin_Pyaar_Na_Ho_Jaaye2000.jpg,https://en.wikipedia.org/wiki/Kahin_Pyaar_Na_Ho_Jaaye_(2000_film)
Karobaar: The Business of Love,,https://upload.wikimedia.org/wikipedia/en/c/c4/Karobaar%2C_The_Business_of_Love.jpg,https://en.wikipedia.org/wiki/Karobaar:_The_Business_of_Love
Joru Ka Ghulam,tt0250452,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Joru_Ka_Ghulam.jpg/220px-Joru_Ka_Ghulam.jpg,https://en.wikipedia.org/wiki/Joru_Ka_Ghulam
Khauff,tt0220596,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Khauff_Cover.jpg/220px-Khauff_Cover.jpg,https://en.wikipedia.org/wiki/Khauff
Khiladi 420,tt0255305,https://upload.wikimedia.org/wikipedia/en/8/83/Khiladi420.jpg,https://en.wikipedia.org/wiki/Khiladi_420
Krodh (film),tt0311413,,https://en.wikipedia.org/wiki/Krodh_(film)
Kurukshetra (2000 film),tt0255309,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Kurukshetrahindi.jpg/220px-Kurukshetrahindi.jpg,https://en.wikipedia.org/wiki/Kurukshetra_(2000_film)
Pukar (2000 film),tt0218533,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Pukar_poster.jpg/220px-Pukar_poster.jpg,https://en.wikipedia.org/wiki/Pukar_(2000_film)
Mela (2000 film),tt0232079,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/32px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Mela_(2000_film)
Phir Bhi Dil Hai Hindustani,tt0222270,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Phir_Bhi_Dil_Hai_Hindustani_.jpg/220px-Phir_Bhi_Dil_Hai_Hindustani_.jpg,https://en.wikipedia.org/wiki/Phir_Bhi_Dil_Hai_Hindustani
Raja Ko Rani Se Pyar Ho Gaya,tt0255543,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Raja_ko_rani_se_pyar_ho_gaya.jpg/220px-Raja_ko_rani_se_pyar_ho_gaya.jpg,https://en.wikipedia.org/wiki/Raja_Ko_Rani_Se_Pyar_Ho_Gaya
Raju Chacha,tt0271748,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Raju_Chacha.jpg/220px-Raju_Chacha.jpg,https://en.wikipedia.org/wiki/Raju_Chacha
Nidaan,tt0273884,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Nidaan.jpg/220px-Nidaan.jpg,https://en.wikipedia.org/wiki/Nidaan
Shikari (2000 film),tt0120117,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Shikari_%282000_film%29.jpg/220px-Shikari_%282000_film%29.jpg,https://en.wikipedia.org/wiki/Shikari_(2000_film)
Ramayana: The Legend of Prince Rama,tt0259534,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Ramayana%2C_The_Legend_of_Prince_Rama.jpg/220px-Ramayana%2C_The_Legend_of_Prince_Rama.jpg,https://en.wikipedia.org/wiki/The_Prince_of_Light
Tera Jadoo Chal Gayaa,tt0250774,https://upload.wikimedia.org/wikipedia/en/thumb/0/04/Tera_Jadoo_Chal_Gayaa.gif/220px-Tera_Jadoo_Chal_Gayaa.gif,https://en.wikipedia.org/wiki/Tera_Jadoo_Chal_Gayaa
Tere Liye (film),,,https://en.wikipedia.org/wiki/Tere_Liye_(film)
Meri Jung Ka Elaan,tt0481880,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Meri_Jung_Ka_Elaan.jpg/220px-Meri_Jung_Ka_Elaan.jpg,https://en.wikipedia.org/wiki/Meri_Jung_Ka_Elaan
Kunwara,tt0253194,https://upload.wikimedia.org/wikipedia/en/7/79/Kunwara.jpg,https://en.wikipedia.org/wiki/Kunwara
The Revenge: Geeta Mera Naam,tt0778824,,https://en.wikipedia.org/wiki/The_Revenge:_Geeta_Mera_Naam
Aa Ab Laut Chalen,tt0149568,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/AaAbLautChalen.jpg/220px-AaAbLautChalen.jpg,https://en.wikipedia.org/wiki/Aa_Ab_Laut_Chalen
Arjun Pandit (1999 film),tt0278315,,https://en.wikipedia.org/wiki/Arjun_Pandit_(1999_film)
Baadshah (1999 film),tt0211934,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Baadshah1.jpg/220px-Baadshah1.jpg,https://en.wikipedia.org/wiki/Baadshah_(1999_film)
Aarzoo,tt0284811,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Aarzoo_%28DVD_box_art%29.jpg/220px-Aarzoo_%28DVD_box_art%29.jpg,https://en.wikipedia.org/wiki/Aarzoo
Anari No.1,tt0200435,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/AnariNo1.jpg/220px-AnariNo1.jpg,https://en.wikipedia.org/wiki/Anari_No.1
Bade Dilwala,tt0286478,,https://en.wikipedia.org/wiki/Bade_Dilwala
Sultaan,tt0462041,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Sultanmithun.jpg/220px-Sultanmithun.jpg,https://en.wikipedia.org/wiki/Sultaan
Tarkieb,tt0252038,,https://en.wikipedia.org/wiki/Tarkieb
Biwi No.1,tt0207341,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Biwin1.jpg/220px-Biwin1.jpg,https://en.wikipedia.org/wiki/Biwi_No.1
Bhopal Express (film),tt0281656,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Bhopalexpressdvd.jpg/220px-Bhopalexpressdvd.jpg,https://en.wikipedia.org/wiki/Bhopal_Express_(film)
Chehraa (1999 film),tt0286539,,https://en.wikipedia.org/wiki/Chehraa_(1999_film)
Daag (1999 film),tt0272062,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Daag-the-fire.jpg/220px-Daag-the-fire.jpg,https://en.wikipedia.org/wiki/Daag:_The_Fire
Dahek,tt0217351,https://upload.wikimedia.org/wikipedia/en/8/8f/Dahek_-_A_burning_Passion.jpg,https://en.wikipedia.org/wiki/Dahek
Dillagi (1999 film),tt0225515,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Dillagi_%281999_film%29.jpg/220px-Dillagi_%281999_film%29.jpg,https://en.wikipedia.org/wiki/Dillagi_(1999_film)
Dulhan Banoo Main Teri,tt0940881,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Dulhan_Banoo_Main_Teri.jpg/220px-Dulhan_Banoo_Main_Teri.jpg,https://en.wikipedia.org/wiki/Dulhan_Banoo_Main_Teri
Gair (film),tt0286640,https://upload.wikimedia.org/wikipedia/en/6/6c/Gair_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Gair_(film)
Godmother (film),tt0233808,https://upload.wikimedia.org/wikipedia/en/9/96/Godmother_%28film%29.jpg,https://en.wikipedia.org/wiki/Godmother_(film)
Dil Kya Kare,tt0216707,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Dil_Kya_Kare.png/220px-Dil_Kya_Kare.png,https://en.wikipedia.org/wiki/Dil_Kya_Kare
Haseena Maan Jaayegi,tt0267548,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Haseena_Maan_Jaayegi.jpg/220px-Haseena_Maan_Jaayegi.jpg,https://en.wikipedia.org/wiki/Haseena_Maan_Jaayegi
Hindustan Ki Kasam (1999 film),tt0207513,https://upload.wikimedia.org/wikipedia/en/4/4a/Hindustan_Ki_Kasam_%281999%29.jpg,https://en.wikipedia.org/wiki/Hindustan_Ki_Kasam_(1999_film)
