imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt3881136,Raj works in Toronto and lives with his friend Prem who hates him for invading his tiny apartment. After Raj's application for Canadian residency is rejected  he plots the perfect plan to attain the Citizenship within a year  he marries a stranger  Pia. And as much as she hates it  she is forced to move in with him  as his wife. They live together  they fight  they laugh and soon a strange connection develops between them manifesting into a newfound friendship. The plan seems to be working fine  but the real complications begin on a stormy day when destiny brings Linda in front of Raj  a woman who comes into his life and changes it forever. A story of love that redefines the rules of relationships beyond social barriers and takes these four characters on a journey filled with love  loss and lots of laughter.,Raj works in Toronto and lives with his friend Prem who hates him for invading his tiny apartment. After Raj's application for Canadian residency is rejected  he plots the perfect plan to ...                    ,,Manoj Amarnani|Nancy Brunetta|Anokhi Dalvi|Parth Naik|Sunaina Verma|,,22 August 2014 (India)
tt1826763,An Indian salesman  Faisal  joins an Atlanta IT company only to learn that it is run by the Mumbai mafia. Worse  he is forced to sell IT services to the Atlanta mafia. Even worse  they are not buying! Now Faisal's life is on the line and the only way he can get out alive is by going boldly where no salesman has gone before.,An Indian salesman  Faisal  joins an Atlanta IT company only to learn that it is run by the Mumbai mafia. Worse  he is forced to sell IT services to the Atlanta mafia. Even worse  they are ...                    ,,Alieesa P Badresia|Rafiq Batcha|Chrissy Chambers|Cru Jones|Dick Mays|Joe O'Shea|David Peirce|Suresh Sheregar|,,2013 (India)
tt3720634,The story of the movie revolves around three friends who are going to make a reality show on the existence of ghosts in the world.,The story of the movie revolves around three friends who are going to make a reality show on the existence of ghosts in the world.,,Salil Acharya|Kavin Dave|Anindita Nayar|,1 nomination,26 September 2014 (India)
tt2372222,On a train journey in Warsaw  psychiatrist Shaina meets Himanshu  who is a police officer from India to discuss their prospective marriage. Both are reluctant to enter into an arranged union but become friends and strike a deep conversation where Shaina reveals her previous relationship with the eccentric Devi  a man who lived only for his 'Kick' aka an adrenaline rush . Despite his idiosyncrasies they embark on a whirlwind romance  until one day he breaks up with her for a new 'Kick' and walks away never to return. Himanshu in turn regales her with his glorious escapades as an officer but mentions that he has finally met his match  an intelligent thief. What they are both unaware of is that their stories have one thing in common  Devi. He returns to their lives under the pretext of having lost his memory. Behind it all  is a deeper mystery and an uncompromising mission for which Devi is ready to lose his life.,Devi Lal Singh  a typical youth with an anomalous standard of living  tries to find pleasure in whatever he does. He eventually becomes a thief and dons a new name  Devil.,,Salman Khan|Jacqueline Fernandez|Nawazuddin Siddiqui|Randeep Hooda|Mithun Chakraborty|Archana Puran Singh|Sumona Chakravarti|Sanjay Mishra|Saurabh Shukla|,11 wins & 13 nominations,25 July 2014 (India)
tt3814100,Essentially a dance film  it focuses on the youth  their dreams  anxieties  disappointments and hopes for their future. The film is based in the quaint and beautiful university town of Sheffield and brings to light the stories of Asian students who leave their home and country and go to study abroad...Their struggles  their heartbreaks  their trials and triumphs.,Essentially a dance film  it focuses on the youth  their dreams  anxieties  disappointments and hopes for their future. The film is based in the quaint and beautiful university town of ...                    ,,Saahil Prem|Amrit Maghera|Salah Benlemqawanssa|Akilesh Unnitan|Abhishek Saha|Raashul Tandon|Jon Jo|,,22 August 2014 (India)
tt3554418,Khoobsurat is a quirky  modern romantic comedy about what happens when a vibrant  hopelessly romantic physiotherapist meets handsome young Rajput prince who is the complete opposite of her and is engaged to someone else. It is a battle of values between two individually crazy families one that encourages discipline and self - restraint versus the other  which is all for spontaneity and open mindedness. Khoobsurat looks at universal themes: being able to love and respect yourself; and having to fight for the things you really want.,A hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her and engaged to someone else.,,Sonam Kapoor|Fawad Khan|Ratna Pathak Shah|Kiron Kher|,2 wins & 2 nominations,19 September 2014 (USA)
tt3877652,A sharpshooting thug becomes a competitive shooter while his childhood friend remains in the life of crime.,A sharpshooting thug becomes a competitive shooter while his childhood friend remains in the life of crime.,,Sasha Aagha|Tia Bajpai|Rajesh Bakshi|Jay Bhanushali|Claudia Ciesla|Nishikant Dixit|Steven a Dsouza|Akhil Kapur|Ashutosh Rana|Murli Sharma|Sunil Shetty|,1 nomination,12 September 2014 (India)
tt3390572,Vishal Bhardwaj's adaptation of William Shakespeare's 'Hamlet'  Haider - a young man returns home to Kashmir on receiving news of his father's disappearance. Not only does he learn that security forces have detained his father for harboring militants  but that his mother is in a relationship with his very own uncle. Intense drama follows between mother and son as both struggle to come to terms with news of his father's death. Soon Haider learns that his uncle is responsible for the gruesome murder  what follows is his journey to avenge his father's death.,A young man returns to Kashmir after his father's disappearance to confront his uncle  whom he suspects of playing a role in his father's fate.,,Tabu|Shahid Kapoor|Shraddha Kapoor|Kay Kay Menon|Narendra Jha|Kulbhushan Kharbanda|Lalit Parimoo|Ashish Vidyarthi|Aamir Bashir|Sumit Kaul|Rajat Bhagat|Ashwath Bhatt|Irrfan Khan|Anshuman Malhotra|,28 wins & 24 nominations,2 October 2014 (USA)
tt2905838,A chance encounter of the unassuming bank receptionist Harleen Sahni with the charming yet mysterious Rajveer Nanda  results in an on-rush of ditched planes  car chases  shoot-outs  bombing raids and general global mayhem. But as the transcontinental chase ensues with Rajveer convincing Harleen that he's the good guy  can she really trust him  and will trust matter when the bullets start flying?,A young bank receptionist gets mixed up with Rajveer Nanda  a man who has a mysterious background.,,Hrithik Roshan|Katrina Kaif|Pavan Malhotra|Danny Denzongpa|Javed Jaffrey|Jimmy Sheirgill|Vikram Gokhale|Kanwaljit Singh|Deepti Naval|Kamlesh Gill|Parthaa Akerkar|Pratik Dixit|Pradeep Kabra|,2 wins & 12 nominations,2 October 2014 (USA)
tt2317135,An aggressive  passionate acidic love story between two criminals whilst on the run from the law.,An aggressive  passionate acidic love story between two criminals whilst on the run from the law.,,Nikhil Dwivedi|Richa Chadha|Damandeep Singh|Vijay Pande|Talib Mehdi|Tushar Phulke|Mahesh Gupta|Prasad Labhe|Fareed Khan|Raj Chauhan|Kislaya Dwivedi|,,10 October 2014 (India)
tt3893476,The story is about a local Indian lad Arjun (Rajneesh Duggal) who falls in love with Anupama (Shubhashree Ganguly) while he is studying in Germany. They soon become passionate lovers willing to die for each other. But life takes a twist. Years ago  something happened in India  something incomplete was left behind  a game of deceit  which couldn't be completed without him. The Masters of the game (Govind Namdeo and Ashutosh Rana) play their game and bring him back to where it all started. Arjun finds himself in between the family feud and thinks that he is the 'Jack of the Game' but he is trapped and baffled. His every move was worked upon by the Masters and now he must rise above all to find his true love and uncover the truth behind all the hatred and enmity.,The story is about a local Indian lad Arjun (Rajneesh Duggal) who falls in love with Anupama (Shubhashree Ganguly) while he is studying in Germany. They soon become passionate lovers ...                    ,,Rati Agnihotri|Mansha Bahl|Rajniesh Duggall|Subhasree Ganguly|Manoj Joshi|Sanjay Mishra|Govind Namdeo|Rohit Raj|Ashutosh Rana|Ranjeet|,,10 October 2014 (India)
tt4010306,Shaamu falls in love with Raadha at first sight. As they grow close to each other  destiny takes another turn.,Shaamu falls in love with Raadha at first sight. As they grow close to each other  destiny takes another turn.,,Harshvardhan Deo|Cherry Mardia|,,10 October 2014 (India)
tt2691010,On their way to a New Year's Eve party in Mumbai  a group of five friends encounter supernatural occurrences on a highway  125 kilometres outside the city.,On their way to a New Year's Eve party in Mumbai  a group of five friends encounter supernatural occurrences on a highway  125 kilometres outside the city.,The road is not scary| it's beyond scary!,Karanvir Bohra|Vedita Pratap Singh|Veena Malik|Joe Debroy|Aparna Bajpai|Vije Bhatia|,1 nomination,17 October 2014 (India)
tt4087770,The story of Balwinder Singh Famous Ho Gaya (2014) is two central characters Mika Singh and Shaan and the confusion they create to win the heart of the girl of their dreams because of their same name 'Balwinder Singh'.,The story of Balwinder Singh Famous Ho Gaya (2014) is two central characters Mika Singh and Shaan and the confusion they create to win the heart of the girl of their dreams because of their same name 'Balwinder Singh'.,,Asrani|Gabriela Bertante|Mikhill Chandiramani|Akram Khan|Anupam Kher|Sunny Leone|Shaan|Mika Singh|Vindu Dara Singh|,,26 September 2014 (India)
tt3398052,A deliciously romantic coming together of Gulrez "Gullu" Qadir (Parineeti Chopra) a Hyderabadi shoe-sales girl disillusioned with love because of her encounters with dowry-seeking men; and Tariq "Taru" Haidar (Aditya Roy Kapur) a Lucknawi cook who can charm anybody with the aroma and flavours of his biryani and kebabs. In the clash of diametrically opposite but equally spicy cultures of Hyderabad and Lucknow  Gullu and Taru arrive at a "tuning-setting"  rewrite traditional recipes of love  crush old-fashioned world-view and make their own masaledaar albeli rangreli pichchar - Daawat-e-Ishq.,A story of Gullu  a Hyderabadi girl frustrated with dowry-seeking men and Taru (a charming Lucknawi cook)  who crush old-fashioned world-view.,,Aditya Roy Kapoor|Parineeti Chopra|Anupam Kher|Karan Wahi|Beena Malji|Falguni Desai|Aashish Raj Bidkikar|Arvind Vahi|Shela Naidu|Syed Akhar|Arjuman Begum|Reshma Begum|Fiza Begum|Raza Hussain|,1 win & 1 nomination,19 September 2014 (India)
tt3169676,Meinu Ek Ladki Chaahiye is a comical satirical Hindi movie starring Raghubir Yadav  Puru Chibber  Reecha Sinha  Zakir Hussain  Yatin Karyekar & Rashee Bindal. Govind (Raghubir Yadav) & his assistant Shishupal (Puru Chibber) get their first legal case after a lot of difficulties even though Govind's father is a renowned lawyer. Govind  a jovial person does everything that he can to save the accused. It's during the investigation that Govind and Shishupul come across some startling incidents. The case is of a serious nature but these two solve it in a very comical and hilarious way. However this case turns Govind's life upside down. Harassment by the police  getting locked up inside a jail  wife and daughter's hatred resulting in strained relations with them... Govind endures a lot. Even after all this  Govind is determined to find out the truth. This movie touches upon several issues in the country however in an entertaining manner. Since its Govind's first case  will he and his ...,The movie is a comical social satire portrays a 'Guru' and a 'Shishya' trying to change other's viewpoints and make them walk on the right path.,,Puru Chibber|Reecha Sinha|Rashee Bindal|Raghuvir Yadav|Zakir Hussain|Yatin Karyekar|Kashmira Kulkarni|Jyoti Gauba|Deepak Sinha|Irfan Razaa Khan|Ahtesham Azad Khan|Premnath Gulati|Sanjay Verma|Neha Tiwari|,,
tt2461132,A team of losers attempt to pull off mass revenge against a past traitor. They are required to win a dance competition as part of the plan  they get entangled with the presence of a somewhat unintelligent local dance performer who cannot learn the backstory of the betrayal.,A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta.,,Shah Rukh Khan|Deepika Padukone|Anupam Kher|Abhishek Bachchan|Anurag Kashyap|Jackie Shroff|Boman Irani|Sajid Khan|Prabhu Deva|Gauri Khan|Sonu Sood|Malaika Arora|Varun Pruthi|Kiku Sharda|,15 wins & 24 nominations,24 October 2014 (USA)
tt2871010,Sonali  a spunky self-made internet operator  proudly runs a small outfit along with her band of ghetto boys catering to a sprawling Mumbai suburb. Complications arise when Sonali's childhood sweetheart  Raghu returns from the United States and helps bring her small enterprise into the twenty first century. But not all forces of modernization are as kind and as loving as Raghu. SHINING INC  a huge corporation wants her out to complete their monopoly of Shining Broadband in the city. Sonali refuses... and it's war! This is a character driven  edgy survival drama of an ordinary girl  a sizzling love interest and her rag-tag family of internet cable technicians for whom Sonali Cable Centre is more than a livelihood... it's their home.,Sonali  a spunky self-made internet operator  proudly runs a small outfit along with her band of ghetto boys catering to a sprawling Mumbai suburb. Complications arise when Sonali's ...                    ,,Rhea Chakraborty|Ali Fazal|Raghav Juyal|Swanand Kirkire|,,17 October 2014 (India)
tt2630076,The movie revolves around how an Indian woman  Bharti  who sacrifices her life for her children and husband  and yet they do not value her or her sacrifices  and they all maltreat her. Then tables turn when her grandson  Mann comes to her rescue. He gets her modeling assignments which makes her more successful than any of the family members  including her husband. Even after so much success she misses the love and affection of family members. Mann suggests her to teach everyone in the house a lesson so that they start to value her. The movie has a happy end where she reunites with her family and they learn to respect her and value the efforts she makes for keeping them happy. The moral of the movie is importance of your mother and what all she does for you. Respecting her and valuing her efforts.,The movie revolves around how an Indian woman  Bharti  who sacrifices her life for her children and husband  and yet they do not value her or her sacrifices  and they all maltreat her. Then...                    ,,Rekha|Sharman Joshi|Randhir Kapoor|Anupam Kher|Aanchal Dwivedi|Rajesh Kumar|Shweta Kumar|Shreya Narayan|Rajeev Bhardwaj|Vishakha Subhedar|Varsha Usgaonkar|,,31 October 2014 (India)
tt3021244,Neha  comes to a small village in Bihar  India to construct a school building  for her NGO. She meets the principal to discuss the plans. While leaving from there Neha is shocked to know that the three boys who guided her to the school building are hardcore criminals and have been involved in several murders. Faces of all three in their adolescence  get etched in Neha's mind. With the news of the Rupees twenty million fund coming to the village spreads  politics of greed germinates. Paras  a contractor  lures the five school trust members and promises them to redo their houses if they help him construct the school. The trustee members agree but before they can proceed  Lakhan who has a strong foothold over the village hires the three boys to kill Paras. They kill Paras and the tender goes to Lakhan. Neha meets Janki  mother of one of the boys and is shocked to know about the circumstances that led the three boys into crimes. Mired in poverty they thrown into the world of crime for the...,Neha  comes to a small village in Bihar  India to construct a school building  for her NGO. She meets the principal to discuss the plans. While leaving from there Neha is shocked to know ...                    ,,Soha Ali Khan|Zakir Hussain|Seema Biswas|Mukesh Tiwari|Harsh Mayar|Aaditya Jaiswal|,,26 September 2014 (India)
tt1239276,Inspired by the real life of Raja Ravi Varma  a young Raja Ravi Verma looking for an inspiration for a painting. He meets a girl and starts the painting. His first two paintings of Lakshmi and Saraswati are praised but after the woman starts feeling love for him  she seduces him. He then starts a relationship with her  which destroys his inspiration  and he starts painting inappropriate images  which brings anger in people.,A look into the life of 19th century Indian painter Raja Ravi Varma.,A story of a great Painter| who created the pictures of Hindu God in India.,Randeep Hooda|Nandana Sen|Paresh Rawal|Ashish Vidyarthi|Sachin Khedekar|Darshan Jariwala|Vikram Gokhale|Jim Boeven|Suhasini Mulay|Prashant Narayanan|Vipin Sharma|Shri Vallabh Vyas|Rashaana Shah|Feryna Wazheir|,1 nomination,7 November 2014 (India)
tt3847072,Follows two brothers and their quest to fulfill their father's last wish  a twenty-one gun salute.,Follows two brothers and their quest to fulfill their father's last wish  a twenty-one gun salute.,,Anupam Kher|Neha Dhupia|Divyendu Sharma|Manu Rishi Chadha|Aditi Sharma|Rajesh Sharma|Uttara Baokar|Supriya Kumari|Bhagwan Tiwari|Sudhir Pandey|Aashif Sheikh|Anurag Arora|,,10 October 2014 (India)
tt2392447,Four friends Kalim (Angad Bedi)  Gautam (Neil Bhoopalam)  Maya (Kangana Ranaut) and Abhay (Randeep Hooda) form a gang called the "Ungli" gang which fights against corruption prevailing in society. Their job is to target corrupt people and punish them in a very unique manner. Due to increased popularity and their high profile targets they are sought by Mumbai police department as "wanted". Their case is the responsibility of ACP Ashok Kale (Sanjay Dutt) and inspector Nikhil Abhyankar (Emraan Hashmi). Nikhil disguises himself as a college student and joins the ungli gang with hidden motive of arresting them. But soon  his heart changes after learning the story of why ungli gang waw formed. Meanwhile  Kaale is compelled to seek help from the gang when Nikhil helps him expose the gang's greatest target  B.R. Dayal (Mahesh Manjrekar) and his son Anshuman. Kaale instigates a sting operation against the Mumbai police and is successful in preventing his transfer. Kaale thanks the "Ungli" gang...,A gang of friends decide to take justice into their own hands.,,Emraan Hashmi|Kangana Ranaut|Sanjay Dutt|Randeep Hooda|Neha Dhupia|Angad Bedi|Kader Khan|Arunoday Singh|,1 win,5 December 2014 (USA)
tt4219300,Two butt-head brothers are muddled in the midst of executing a bomb threat. What's worse than a national bomb scare? When the bomb is in the hands of two idiots.,Two butt-head brothers are muddled in the midst of executing a bomb threat. What's worse than a national bomb scare? When the bomb is in the hands of two idiots.,,Dimple Kapadia|Deepak Tijori|Kunaal Roy Kapur|Vir Das|Karishma Tanna|Sandeepa Dhar|Vrajesh Hirjee|Amit Behl|Avtar Gill|Anisha Kapoor|Ishika Gagneja|Karron Mallik|Neville Dadachanji|Sparsh Sharma|,,21 November 2014 (India)
tt3380264,Once upon a time in North India  two killers - Dev and Tutu  roamed free. Abandoned when young and vulnerable  Bhaiyaji gave them shelter and - nurtured them to kill. All is normal in their lives until destiny throws free-spirited Disha into the mix. What follows is a game of defiance  deception and love. Played by Ranveer Singh (Dev)  Ali Zafar (Tutu)  Parineeti Chopra (Disha) and Govinda (Bhaiyaji)  Kill Dil is an entertaining thriller about guns and romance.,Abandoned when young  Bhaiyaji gives shelter to Dev and Tutu. A game of defiance  deception and love follows when free-spirited Disha enters their life.,,Ranveer Singh|Ali Zafar|Parineeti Chopra|Govinda|,,14 November 2014 (USA)
tt3848888,Three friends in their 60s try to do everything that they couldn't do in their younger days - before death arrives.,Three friends in their 60s try to do everything that they couldn't do in their younger days - before death arrives.,,Akshay Kumar|Lisa Haydon|Anupam Kher|Rajni Basumatary|Piyush Mishra|Annu Kapoor|Rati Agnihotri|,1 nomination,7 November 2014 (India)
tt3017412,A confused writer goes on the search of inspiration for his next story and falls in love with a best seller author who doesn't believe in love.,A confused writer goes on the search of inspiration for his next story and falls in love with a best seller author who doesn't believe in love.,,Saif Ali Khan|Ileana D'Cruz|Kalki Koechlin|Ranvir Shorey|Rahul Nath|Shivani Tanksale|Govinda|Preity Zinta|Kareena Kapoor|,1 win & 1 nomination,21 November 2014 (India)
tt4190220,A political satire involving a small town in Rajasthan  where the local government is on the verge of collapsing due to factors such as corruption.,A political satire involving a small town in Rajasthan  where the local government is on the verge of collapsing due to factors such as corruption.,,Vinod Acharya|Adil Hussain|Ravi Jhankal|Ekavali Khanna|Kulbhushan Kharbanda|Sanjay Mishra|K.K. Raina|Anil Rastogi|Mona Singh|Rahul Singh|Shivani Tanksale|Mukesh Tiwari|Tushar Upreti|,,28 November 2014 (India)
tt3796006,After his photojournalist brother gets killed by a white tigress in the jungles of the Sundarbans  Pandit and his team of commandos enter the prohibited core area of the forest to avenge his death.,After his photojournalist brother gets killed by a white tigress in the jungles of the Sundarbans  Pandit and his team of commandos enter the prohibited core area of the forest to avenge his death.,,Aadil Chahal|Ahran Chaudhary|Pranay Dixit|Subrat Dutta|Nora Fatehi|Virendra Singh Ghuman|Achint Kaur|Ali Quli Mirza|Abhinav Shukla|,1 win & 2 nominations,31 October 2014 (India)
tt3309844,Titoo is a man who considers himself an MBA (married but available).,Titoo is a man who considers himself an MBA (married but available).,,Nishant Dahiya|Pragya Jaiswal|Nandini Singh|Aanchal Singh|Puja Ballutia|Satwant Kaur|Chander Kalra|Balwinder Begowal|Renu Mohali|,,21 November 2014 (India)
tt1704680,A Decent Arrangement is the story of Ashok Khosla  an Indian-American copywriter  who travels to India for an arranged marriage. After he encounters an American woman traveling through India and is set up with an Indian woman who unexpectedly captivates him  Ashok must navigate the complexity of cultural traditions and the leanings of his own heart. With subtle comedy and true-to-life drama  A Decent Arrangement shows us a side of India not commonly seen by western audiences and delivers an emotional story that resonates with those of us in search of our place in the world.,A Decent Arrangement is the story of Ashok Khosla  an Indian-American copywriter  who travels to India for an arranged marriage. After he encounters an American woman traveling through ...                    ,,Shabana Azmi|Diksha Basu|Adhir Bhat|Adam Laupus|Lethia Nall|,,7 November 2014 (India)
tt4228746,A journalist  who is still in love with his ex-girlfriend  becomes the obsession of his landlord's daughter.,A journalist  who is still in love with his ex-girlfriend  becomes the obsession of his landlord's daughter.,Come Play With Fire!,Mannara Chopra|Karanvir Sharma|Shradha Das|Denzil Smith|Seerat Kapoor|Mohan Kapoor|,1 win & 1 nomination,28 November 2014 (India)
tt2767712,A story about a bunch of underdogs who not only play Kabaddi passionately  but also get involved in crucial socio-economic issues.,A story about a bunch of underdogs who not only play Kabaddi passionately  but also get involved in crucial socio-economic issues.,,Annu Kapoor|Anupam Maanav|Saranya Mohan|Nishan|Kishori Shahane|Aman Verma|,,12 December 2014 (India)
tt0403935,Vishi is a local goon who basically likes beating up people to get his work done but is nonetheless a kind-hearted person. On the other hand Khushi is an extremely clumsy girl who keeps losing her chances with destiny and gets suddenly lucky after she accidentally meets Vishi. Amidst the building chemistry between Khushi and Vishi  local cops and an international don named Xavier are on the look-out for AJ aka Jai who is a look alike of Vishi and is in the same city. The story takes a major turn of events when both AJ and Vishi come face to face.,In order to escape crime and clutches of a ruthless mafia  a Bangkok based hit man seeks the help of his lookalike  a Mumbai based goon.,Naa commitment| naa appointment. Only punishment!,Prabhas|Shahid Kapoor|Ajay Devgn|Sonakshi Sinha|Prabhu Deva|Yami Gautam|Manasvi Mamgai|Kunaal Roy Kapur|Byron Gibson|Anandraj|Shaji Chaudhary|Razak Khan|Puru Rajkumar|Nalneesh Neel|,2 wins & 3 nominations,5 December 2014 (India)
tt2882328,The film portrays the kidnapping of a little girl of 10  who is out with her father for the day. Her parents are divorced and her stepfather (a cop) steps in for the investigation. The suicidal mother has an ax to grind with both her ex-husband and her current husband. As the investigation proceeds  the characters are placed in sordid scenarios that reveal their unsavory sides; the mind games between the both the fathers in particular lend the procedural its most gripping drama as everyone else is getting greedy and ugly not caring about the kidnapped girl.,The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters.,,Rahul Bhat|Ronit Roy|Tejaswini Kolhapure|Viineet Kumar|Surveen Chawla|Siddhant Kapoor|Sandesh Jadhav|Anshikaa Shrivastava|Murari Kumar|Abir Goswami|Madhavi Singh|Manoj Khalatkar|Ajay Purkar|Girish Kulkarni|,3 wins & 12 nominations,26 December 2014 (India)
tt2216852,A light hearted take on love  relationships and singlehood.,A light hearted take on love  relationships and singlehood.,,Barun Sobti|Shenaz Treasury|Kavi Shastri|Danny Sura|Maia Sethna|,,12 December 2014 (India)
tt4045666,A Delhi boy meets a Mumbai girl who has came to Delhi to meet a boy for Marriage. Her mobile  Address of the boy  all went lost. And boy help that girl due to circumstances  because they hate each other. But soon start liking each other and then love starts...........,A Delhi boy meets a Mumbai girl who has came to Delhi to meet a boy for Marriage. Her mobile  Address of the boy  all went lost. And boy help that girl due to circumstances  because they ...                    ,,Shiv Panditt|Piaa Bajpai|,,5 December 2014 (India)
tt0839742,The story follows a young rickshaw-puller in Bhopal who gets a menial job at a chemical plant  but in December of 1984 a chemical spill in India takes the lives of almost 15 000 people and injuring more than 100 000. The film follows how the industrial disaster in the city changes his life and those of others.,Interwoven stories of people in India and US as they face dilemmas of life time in the months leading to the biggest Industrial disaster in human history that claimed 10 000 innocent lives within a few hours. Inspired by real events.,The world's deadliest industrial disaster,Mischa Barton|Martin Sheen|Kal Penn|Lisa Dwan|Tannishtha Chatterjee|Rajpal Yadav|Satish Kaushik|Martin Brambach|Manoj Joshi|Joy Sengupta|Kailash Kher|Fagun Thakrar|Vineet Kumar|Akhil Mishra|,1 nomination,7 November 2014 (USA)
tt2338151,P. K. is a comedy of ideas about a stranger in the city  who asks questions that no one has asked before. They are innocent  child-like questions  but they bring about catastrophic answers. People who are set in their ways for generations  are forced to reappraise their world when they see it from PK's innocent eyes. In the process PK makes loyal friends and powerful foes. Mends broken lives and angers the establishment. P. K.'s childlike curiosity transforms into a spiritual odyssey for him and millions of others. The film is an ambitious and uniquely original exploration of complex philosophies. It is also a simple and humane tale of love  laughter and letting-go. Finally  it is a moving saga about a friendship between strangers from worlds apart.,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.,,Aamir Khan|Anushka Sharma|Saurabh Shukla|Sanjay Dutt|Boman Irani|Sushant Singh Rajput|Parikshat Sahni|Amardeep Jha|Reema Debnath|Dheerendra Dwivedi|Sai Gundewar|Ram P. Sethi|Rukhsar Rehman|,14 wins & 15 nominations,19 December 2014 (India)
tt2679480,This is a Bromantic Comedy about two struggling writers who peddle their mediocre screenplay  "Sulemani Keeda" in Bollywood. Perenially hungry and horny  they lie  drink  hit on unsuspecting girls in bookshops and attend poetry readings where they read their vulgar verses. Things look bright when they meet a wannabe auteur  Gonzo Kapoor who wants to make a film inspired by Tarkovski. Gonzo gives them three days to come up with a great idea. When one of them falls in love with a bohemian photographer who is leaving India in three days  he is faced with a choice- whether to co-write a film he doesn't believe in or woo the girl he has fallen in love with.,This is a Bromantic Comedy about two struggling writers who peddle their mediocre screenplay  "Sulemani Keeda" in Bollywood. Perenially hungry and horny  they lie  drink  hit on ...                    ,,Naveen Kasturia|Mayank Tewari|Aditi Vasudev|Karan Mirchandani|Krishna Singh Bisht|Rukshana Tabassum|Dilip Prabhavalkar|Razak Khan|Rohini Ramanathan|Asif Anis Khan|,,5 December 2014 (India)
tt2613942,The story revolves around the daughter of a politician who is in love with the son of a retired IAS officer but her lover is killed by her brother due to their status difference. The struggles of the family who lost their son and that of the lover who has to fight against her own family for justice in a corrupt system forms the rest of the movie.,The story revolves around the daughter of a politician who is in love with the son of a retired IAS officer but her lover is killed by her brother due to their status difference. The ...                    ,,Adhyayan Suman|Rati Agnihotri|,,
tt2094854,At a leading ad agency  the battle for the top job between Rahul Verma  the advertising CEO  and Maya Luthra  his ambitious protégée  takes an ugly turn when Maya files a sexual harassment complaint against Rahul.,At a leading ad agency  the battle for the top job between Rahul Verma  the advertising CEO  and Maya Luthra  his ambitious protégée  takes an ugly turn when Maya files a sexual harassment complaint against Rahul.,,Arjun Rampal|Chitrangda Singh|Vipin Sharma|Mithun Rodwittiya|,1 nomination,18 January 2013 (India)
tt2106537,Harry is an industrialist who loves his daughter Bijlee  and the bond they share with Harry's man friday  Matru. Bijlee's plan to wed the son of a politician  however  brings twists and turns in the lives of Matru  Bijlee and Mandola.,Harry is an industrialist who loves his daughter Bijlee  and the bond they share with Harry's man friday  Matru. Bijlee's plan to wed the son of a politician  however  brings twists and turns in the lives of Matru  Bijlee and Mandola.,,Imran Khan|Anushka Sharma|Pankaj Kapur|Lekha Washington|Arya Babbar|,1 nomination,11 January 2013 (India)
tt2423132,Follows the love story of a boy and a girl.,Follows the love story of a boy and a girl.,,Kartik Aaryan|Nushrat Bharucha|Sunny Singh Nijjar|Gautam Mehra|Fatima Sana Shaikh|Kiran Kumar|Mahesh Thakur|,,25 January 2013 (India)
tt1855268,An abandoned baby boy is rescued from floodwaters by Kantaben and Nattubhai  the kindly proprietors of a small orphanage. They name the baby Krishna  because the way he was found parallels the legend of how the god Lord Krishna came to live with his adoptive parents as a baby. Orphan Krishna lives happily in the orphanage with Kanta and Nattu and the other foundling children. But over the years  as one by one his other friends are adopted out to families but he remains  young Krishna comes to believe that he is unadoptable  unwanted  and will never find a family. In despair  all alone one night he goes to a temple and prays to Lord Krishna. This is the story of how Lord Krishna himself (in his childhood 'butter thief' avatar) comes to Earth and befriends the young orphan Krishna ... and helps him to discover his family.,An abandoned baby boy is rescued from floodwaters by Kantaben and Nattubhai  the kindly proprietors of a small orphanage. They name the baby Krishna  because the way he was found parallels ...                    ,Krishna from Earth Meets Krishna from Heaven,Juhi Chawla|Paresh Ganatra|Namit Shah|Katrina Kaif|Hrithik Roshan|Raj Premi|Rajan Verma|Rajniesh Duggall|Misti Mukherjee|,,25 January 2013 (India)
tt1375789,Ranvir treads through the world of the Indian mafia in Turkey as he looks to avenge the death of his lover and partner in crime.,Ranvir treads through the world of the Indian mafia in Turkey as he looks to avenge the death of his lover and partner in crime.,Betrayal is survival.,Saif Ali Khan|John Abraham|Deepika Padukone|Anil Kapoor|Jacqueline Fernandez|Ameesha Patel|Aditya Pancholi|Rajesh Khattar|Mohammed S. Burmawala|Ilhan Kizilkaya|Deepak Namjoshi|Andrew Hudson|Sanjay Roy|Sanjay Gandhi|,4 wins & 12 nominations,25 January 2013 (USA)
tt2624852,Gangoobai  a Maid-in-Matheran  has lived a life with simple aspirations  until one day she finds a new purpose of buying a designer sari. She follows her dream to the big city of Mumbai.,Gangoobai  a Maid-in-Matheran  has lived a life with simple aspirations  until one day she finds a new purpose of buying a designer sari. She follows her dream to the big city of Mumbai.,Dare to Dream,Sarita Joshi|Purab Kohli|Mita Vasisht|Raj Zutshi|Gopi Desai|,,11 January 2013 (India)
