title,imdb_id,poster_path,wiki_link
Aarop,tt0154108,,https://en.wikipedia.org/wiki/Aarop
Ajanabee (1974 film),tt0268129,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Ajanabee_%281974_film%29.jpg/220px-Ajanabee_%281974_film%29.jpg,https://en.wikipedia.org/wiki/Ajanabee_(1974_film)
Albeli,tt0366155,,https://en.wikipedia.org/wiki/Albeli
Avishkaar,tt0156258,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Avishkaar_1974.jpg/220px-Avishkaar_1974.jpg,https://en.wikipedia.org/wiki/Avishkaar
Amir Garib,tt0233202,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Amir_Garib.jpg/220px-Amir_Garib.jpg,https://en.wikipedia.org/wiki/Amir_Garib
Ankur (film),tt0071145,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Ankur_film_poster.gif/220px-Ankur_film_poster.gif,https://en.wikipedia.org/wiki/Ankur_(film)
Apradhi (1974 film),tt0485795,,https://en.wikipedia.org/wiki/Apradhi_(1974_film)
Balak Dhruv,tt0867252,https://upload.wikimedia.org/wikipedia/en/c/cd/Balak_Dhruv.jpg,https://en.wikipedia.org/wiki/Balak_Dhruv
Azad Mohabbat,tt0357451,,https://en.wikipedia.org/wiki/Azad_Mohabbat
Badhti Ka Naam Dadhi,tt0233281,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Badhti_Ka_Naam_Dadhi.jpg/220px-Badhti_Ka_Naam_Dadhi.jpg,https://en.wikipedia.org/wiki/Badhti_Ka_Naam_Dadhi
Call Girl (1974 film),tt0370383,https://upload.wikimedia.org/wikipedia/en/a/ab/Call_Girl_74.jpg,https://en.wikipedia.org/wiki/Call_Girl_(1974_film)
Benaam (1974 film),tt0071205,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Benaam1974.jpg/220px-Benaam1974.jpg,https://en.wikipedia.org/wiki/Benaam_(1974_film)
Bidaai (1974 film),tt0246462,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Bidaai.jpg/220px-Bidaai.jpg,https://en.wikipedia.org/wiki/Bidaai_(1974_film)
Bazaar Band Karo,tt0230027,,https://en.wikipedia.org/wiki/Bazaar_Band_Karo
Chattan Singh,tt0231344,,https://en.wikipedia.org/wiki/Chattan_Singh
Charitraheen,tt0268217,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Charitraheen.jpg/220px-Charitraheen.jpg,https://en.wikipedia.org/wiki/Charitraheen
Chhote Sarkar (1974 film),tt0315389,,https://en.wikipedia.org/wiki/Chhote_Sarkar_(1974_film)
Chor Chor,tt0276861,,https://en.wikipedia.org/wiki/Chor_Chor
Chor Machaye Shor,tt0175530,https://upload.wikimedia.org/wikipedia/en/4/40/Chor_Machaye_Shor.jpg,https://en.wikipedia.org/wiki/Chor_Machaye_Shor
Chorus (1974 film),tt0071317,,https://en.wikipedia.org/wiki/Chorus_(1974_film)
Chowkidar,tt0429776,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Chowkidar.jpg/220px-Chowkidar.jpg,https://en.wikipedia.org/wiki/Chowkidar
Dawat,tt0230126,,https://en.wikipedia.org/wiki/Dawat
Dhuen Ki Lakeer,tt0268258,,https://en.wikipedia.org/wiki/Dhuen_Ki_Lakeer
Dil Diwana,tt0155668,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Dil_Diwana.jpg/220px-Dil_Diwana.jpg,https://en.wikipedia.org/wiki/Dil_Diwana
Do Aankhen,tt0367660,,https://en.wikipedia.org/wiki/Do_Aankhen
Do Chattane,tt0370467,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Do_Chattane.jpg/220px-Do_Chattane.jpg,https://en.wikipedia.org/wiki/Do_Chattane
Do Nambar Ke Amir,tt0381142,,https://en.wikipedia.org/wiki/Do_Nambar_Ke_Amir
Doosri Sita,tt0357610,https://upload.wikimedia.org/wikipedia/en/b/b6/Doosri_Sita.jpg,https://en.wikipedia.org/wiki/Doosri_Sita
Dost (1974 film),tt0071436,https://upload.wikimedia.org/wikipedia/en/e/e7/Dost_1974.JPG,https://en.wikipedia.org/wiki/Dost_(1974_film)
Duniya Ka Mela,tt0233620,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Duniya_Ka_Mela.jpg/220px-Duniya_Ka_Mela.jpg,https://en.wikipedia.org/wiki/Duniya_Ka_Mela
Ek Anek Aur Ekta,tt0156504,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Ek_Anek_Aur_Ekta
Farebi,tt0357651,,https://en.wikipedia.org/wiki/Farebi
Faslah,tt0150519,,https://en.wikipedia.org/wiki/Faslah
Geetaa Mera Naam,tt0071541,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Geetaa_Mera_Naam.jpg/220px-Geetaa_Mera_Naam.jpg,https://en.wikipedia.org/wiki/Geeta_Mera_Naam
Goonj (1974 film),tt0357709,,https://en.wikipedia.org/wiki/Goonj_(1974_film)
Haath Ki Safai,tt0239448,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Haath_Ki_Safai.jpg/220px-Haath_Ki_Safai.jpg,https://en.wikipedia.org/wiki/Haath_Ki_Safai
Hamrahi,tt0357720,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Hamrahi_%281974%29.jpg/220px-Hamrahi_%281974%29.jpg,https://en.wikipedia.org/wiki/Hamrahi
Hanuman Vijay,tt0242502,https://upload.wikimedia.org/wikipedia/en/8/85/Hanuman_Vijay.jpg,https://en.wikipedia.org/wiki/Hanuman_Vijay
Hawas,tt0304147,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Hawas_poster.jpg/220px-Hawas_poster.jpg,https://en.wikipedia.org/wiki/Hawas
Humshakal (1974 film),tt0298366,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Humshakal_%281974%29.jpg/220px-Humshakal_%281974%29.jpg,https://en.wikipedia.org/wiki/Humshakal_(1974_film)
Insaaniyat,tt0395602,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Insaaniyat74.jpg/220px-Insaaniyat74.jpg,https://en.wikipedia.org/wiki/Insaaniyat
International Crook,tt0430232,https://upload.wikimedia.org/wikipedia/en/b/ba/International_Crook.jpg,https://en.wikipedia.org/wiki/International_Crook
Ishk Ishk Ishk,tt0154653,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Ishk_Ishk_Ishk.jpg/220px-Ishk_Ishk_Ishk.jpg,https://en.wikipedia.org/wiki/Ishk_Ishk_Ishk
Jadu Ka Shankh,tt0250441,,https://en.wikipedia.org/wiki/Jadu_Ka_Shankh
Jai Radhe Krishna,tt0252558,,https://en.wikipedia.org/wiki/Jai_Radhe_Krishna
Jeevan Sangram,tt0312836,https://upload.wikimedia.org/wikipedia/en/4/49/Jeevan_Sangram.jpg,https://en.wikipedia.org/wiki/Jeevan_Sangram
Jurm Aur Sazaa,tt0154695,,https://en.wikipedia.org/wiki/Jurm_Aur_Sazaa
Kasauti,tt0071714,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Kasauti_%281974%29.jpg/220px-Kasauti_%281974%29.jpg,https://en.wikipedia.org/wiki/Kasauti
Khote Sikkay,tt0155805,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Khotesikkay.jpg/220px-Khotesikkay.jpg,https://en.wikipedia.org/wiki/Khote_Sikkay
Khoon Ki Keemat,tt0243358,,https://en.wikipedia.org/wiki/Khoon_Ki_Keemat
Kisan Aur Bhagwan,tt0157900,,https://en.wikipedia.org/wiki/Kisan_Aur_Bhagwan
Kora Kagaz,tt0246740,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Korakagaz.jpg/220px-Korakagaz.jpg,https://en.wikipedia.org/wiki/Kora_Kagaz
Kora Badan,tt0071725,,https://en.wikipedia.org/wiki/Kora_Badan
Maa Bahen Aur Biwi,tt1035476,,https://en.wikipedia.org/wiki/Maa_Bahen_Aur_Biwi
Kunwara Baap (1974 film),tt0071730,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/KunwaraBaapfilm.png/220px-KunwaraBaapfilm.png,https://en.wikipedia.org/wiki/Kunwara_Baap_(1974_film)
Majboor (1974 film),tt0071800,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Majboor_1974_film_poster.jpg/220px-Majboor_1974_film_poster.jpg,https://en.wikipedia.org/wiki/Majboor_(1974_film)
Madhosh (1974 film),tt0122162,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Madhosh_%281974%29.jpg/220px-Madhosh_%281974%29.jpg,https://en.wikipedia.org/wiki/Madhosh_(1974_film)
Manzilein Aur Bhi Hain,tt0156771,,https://en.wikipedia.org/wiki/Manzilein_Aur_Bhi_Hain
Mere Saath Chal,tt0418881,,https://en.wikipedia.org/wiki/Mere_Saath_Chal
Manoranjan,tt0071811,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Manoranjan.jpg/220px-Manoranjan.jpg,https://en.wikipedia.org/wiki/Manoranjan_(1974_film)
Resham Ki Dori,tt0155106,https://upload.wikimedia.org/wikipedia/en/a/ab/Resham_Ki_Dori.jpg,https://en.wikipedia.org/wiki/Resham_Ki_Dori
Nirmaan,tt0357964,,https://en.wikipedia.org/wiki/Nirmaan
Naya Din Nai Raat,tt0156833,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Naya_Din_Nai_Raat.jpg/220px-Naya_Din_Nai_Raat.jpg,https://en.wikipedia.org/wiki/Naya_Din_Nai_Raat
Phir Kab Milogi,tt0244713,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Phir_Kab_Milogi.jpg/220px-Phir_Kab_Milogi.jpg,https://en.wikipedia.org/wiki/Phir_Kab_Milogi_(1974_film)
Pran Jaye Par Vachan Na Jaye,tt0070558,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Pran_Jaye_Par_Vachan_Na_Jaye.jpg/220px-Pran_Jaye_Par_Vachan_Na_Jaye.jpg,https://en.wikipedia.org/wiki/Pran_Jaye_Par_Vachan_Na_Jaye
Pocket Maar (1974 film),tt0358029,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Pocket_Maar%2C_1974.jpg/220px-Pocket_Maar%2C_1974.jpg,https://en.wikipedia.org/wiki/Pocket_Maar_(1974_film)
Rajnigandha,tt0072064,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Rajnigandha%2C_1974.jpg/220px-Rajnigandha%2C_1974.jpg,https://en.wikipedia.org/wiki/Rajnigandha
Roti (1974 film),tt0176105,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Roti_1974.jpg/220px-Roti_1974.jpg,https://en.wikipedia.org/wiki/Roti_(1974_film)
Roti Kapda Aur Makaan,tt0072100,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Roti_Kapda_Aur_Makaan.jpg/220px-Roti_Kapda_Aur_Makaan.jpg,https://en.wikipedia.org/wiki/Roti_Kapda_Aur_Makaan
Sagina (film),tt0072109,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Sagina_poster.jpg/220px-Sagina_poster.jpg,https://en.wikipedia.org/wiki/Sagina_(film)
Shatranj Ke Mohre,tt0243552,,https://en.wikipedia.org/wiki/Shatranj_Ke_Mohre
Parinay,tt0266832,,https://en.wikipedia.org/wiki/Parinay
Aaj Ki Taaza Khabar,tt0177502,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Aaj_Ki_Taaza_Khabar.jpg/220px-Aaj_Ki_Taaza_Khabar.jpg,https://en.wikipedia.org/wiki/Aaj_Ki_Taaza_Khabar
Zehreela Insaan,tt0232977,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Zehreela_Insaan.jpg/220px-Zehreela_Insaan.jpg,https://en.wikipedia.org/wiki/Zehreela_Insaan
Abhimaan (1973 film),tt0069671,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Abhimaan_%281973%29.jpg/220px-Abhimaan_%281973%29.jpg,https://en.wikipedia.org/wiki/Abhimaan_(1973_film)
Aangan (1973 film),tt0229948,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Aangan_1973.jpg/220px-Aangan_1973.jpg,https://en.wikipedia.org/wiki/Aangan_(1973_film)
Achanak (1973 film),tt0215466,https://upload.wikimedia.org/wikipedia/en/a/a6/AchanakFilmPoster.jpg,https://en.wikipedia.org/wiki/Achanak_(1973_film)
Agni Rekha,tt0231107,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Agni_Rekha.jpg/220px-Agni_Rekha.jpg,https://en.wikipedia.org/wiki/Agni_Rekha
Anokhi Ada,tt0233227,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Anokhi_Ada.jpg/220px-Anokhi_Ada.jpg,https://en.wikipedia.org/wiki/Anokhi_Ada
Anhonee (1973 film),tt0297731,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Anhonee.jpg/220px-Anhonee.jpg,https://en.wikipedia.org/wiki/Anhonee_(1973_film)
Anamika (1973 film),tt0069711,,https://en.wikipedia.org/wiki/Anamika_(1973_film)
Bada Kabutar,tt0069759,https://upload.wikimedia.org/wikipedia/en/2/2c/Bada_Kabutar.jpg,https://en.wikipedia.org/wiki/Bada_Kabutar
Banarasi Babu (1973 film),tt0275217,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Banarasi_Babu_%281973%29_.jpg/220px-Banarasi_Babu_%281973%29_.jpg,https://en.wikipedia.org/wiki/Banarasi_Babu_(1973_film)
Bandhe Haath,tt0069751,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Bandhe_Haath.jpg/220px-Bandhe_Haath.jpg,https://en.wikipedia.org/wiki/Bandhe_Haath
Barkha Bahar,tt0357467,,https://en.wikipedia.org/wiki/Barkha_Bahar
Blackmail (1973 film),tt0154706,https://upload.wikimedia.org/wikipedia/en/6/6e/Blackmail_%281973%29.jpg,https://en.wikipedia.org/wiki/Black_Mail_(1973_film)
Bobby (1973 film),tt0069810,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Bobby_film_poster.jpg/220px-Bobby_film_poster.jpg,https://en.wikipedia.org/wiki/Bobby_(1973_film)
Chhalia (1973 film),tt0298267,https://upload.wikimedia.org/wikipedia/en/e/e3/Chhaliahindifilm.png,https://en.wikipedia.org/wiki/Chhalia_(1973_film)
Aa Gale Lag Jaa (1973 film),tt0177473,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Aa_Gale_Lag_Jaa.jpg/220px-Aa_Gale_Lag_Jaa.jpg,https://en.wikipedia.org/wiki/Aa_Gale_Lag_Jaa_(1973_film)
Do Phool,tt0327648,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Do_Phool.jpg/220px-Do_Phool.jpg,https://en.wikipedia.org/wiki/Do_Phool
Dharma (1973 film),tt0355374,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Dharma73.jpg/220px-Dharma73.jpg,https://en.wikipedia.org/wiki/Dharma_(1973_film)
Chhupa Rustam,tt0069871,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Chhupa_Rustam.jpg/220px-Chhupa_Rustam.jpg,https://en.wikipedia.org/wiki/Chhupa_Rustam
Dhamkee,tt0231453,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Dhamkee.jpg/220px-Dhamkee.jpg,https://en.wikipedia.org/wiki/Dhamkee
Daaman Aur Aag,tt0440237,,https://en.wikipedia.org/wiki/Daaman_Aur_Aag
Daag (1973 film),tt0150251,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Daag_A_Poem_of_Love.jpg/220px-Daag_A_Poem_of_Love.jpg,https://en.wikipedia.org/wiki/Daag:_A_Poem_of_Love
Dhund (1973 film),tt0158587,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Dhund_1973_film.jpg/220px-Dhund_1973_film.jpg,https://en.wikipedia.org/wiki/Dhund_(1973_film)
Dil Ki Rahen,tt0230142,,https://en.wikipedia.org/wiki/Dil_Ki_Rahen
Gehri Chaal,tt0070097,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Gehri_Chaal.jpg/220px-Gehri_Chaal.jpg,https://en.wikipedia.org/wiki/Gehri_Chaal
Duvidha,tt0070009,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Duvidha-1973-Bollywood-film-poster.jpg/225px-Duvidha-1973-Bollywood-film-poster.jpg,https://en.wikipedia.org/wiki/Duvidha
Ek Mutthi Aasmaan,tt0357629,,https://en.wikipedia.org/wiki/Ek_Mutthi_Aasmaan
Ek Kunwari Ek Kunwara,tt0239362,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Ek_Kunwari_Ek_Kunwara.jpg/220px-Ek_Kunwari_Ek_Kunwara.jpg,https://en.wikipedia.org/wiki/Ek_Kunwari_Ek_Kunwara
Door Nahin Manzil,tt0384924,,https://en.wikipedia.org/wiki/Door_Nahin_Manzil
Gaai Aur Gori,tt0276150,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Gaai_Aur_Gori_1973_film_poster.jpg/220px-Gaai_Aur_Gori_1973_film_poster.jpg,https://en.wikipedia.org/wiki/Gaai_Aur_Gori
Ek Nari Do Roop,tt0449923,,https://en.wikipedia.org/wiki/Ek_Nari_Do_Roop
Garm Hava,tt0073034,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Garm_Hava.jpg/220px-Garm_Hava.jpg,https://en.wikipedia.org/wiki/Garam_Hawa
Ghulam Begam Badshah,tt0395559,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Ghulam_Begam_Badshah.jpg/220px-Ghulam_Begam_Badshah.jpg,https://en.wikipedia.org/wiki/Ghulam_Begam_Badshah
Haathi Ke Daant,tt0230267,,https://en.wikipedia.org/wiki/Haathi_Ke_Daant
Jaise Ko Taisa,tt0418760,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Jaise_Ko_Taisa.jpg/220px-Jaise_Ko_Taisa.jpg,https://en.wikipedia.org/wiki/Jaise_Ko_Taisa
Jalte Badan,tt0268395,,https://en.wikipedia.org/wiki/Jalte_Badan
Joshila,tt0158690,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Joshila.jpg/220px-Joshila.jpg,https://en.wikipedia.org/wiki/Joshila
Jheel Ke Us Paar,tt0070241,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Jheel_Ke_Us_Paar.jpg/220px-Jheel_Ke_Us_Paar.jpg,https://en.wikipedia.org/wiki/Jheel_Ke_Us_Paar
Jwaar Bhata,tt0357819,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Jwaar_Bhata.jpg/220px-Jwaar_Bhata.jpg,https://en.wikipedia.org/wiki/Jwar_Bhata_(1973_film)
Kahani Hum Sab Ki,tt0231852,,https://en.wikipedia.org/wiki/Kahani_Hum_Sab_Ki
Hanste Zakhm,tt0154563,https://upload.wikimedia.org/wikipedia/en/8/83/Hanste_Zakhm_%281973%29%2C_DVD.jpg,https://en.wikipedia.org/wiki/Hanste_Zakhm
Hum Sab Chor Hain (1973 film),tt0378068,,https://en.wikipedia.org/wiki/Hum_Sab_Chor_Hain_(1973_film)
Honeymoon (1973 film),tt0165816,https://upload.wikimedia.org/wikipedia/en/7/72/Honeymoon73.jpg,https://en.wikipedia.org/wiki/Honeymoon_(1973_film)
Hindustan Ki Kasam,tt0154591,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/HindustanKiKasam.jpg/220px-HindustanKiKasam.jpg,https://en.wikipedia.org/wiki/Hindustan_Ki_Kasam
Heera (1973 film),,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Heera_%281973_movie_poster%29.jpg/220px-Heera_%281973_movie_poster%29.jpg,https://en.wikipedia.org/wiki/Heera_(1973_film)
Hifazat (1973 film),tt0357742,,https://en.wikipedia.org/wiki/Hifazat_(1973_film)
Heera Panna,tt0154578,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Heera_Panna.jpg/220px-Heera_Panna.jpg,https://en.wikipedia.org/wiki/Heera_Panna
Insaaf (1973 film),tt0276220,,https://en.wikipedia.org/wiki/Insaaf_(1973_film)
Kahani Kismat Ki,tt0367921,https://upload.wikimedia.org/wikipedia/en/d/d8/Kahani_Kismat_Ki.jpg,https://en.wikipedia.org/wiki/Kahani_Kismat_Ki
Kashmakash (1973 film),tt0367928,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Kashmakashfilm89.png/220px-Kashmakashfilm89.png,https://en.wikipedia.org/wiki/Kashmakash_(1973_film)
Keemat (1973 film),tt0245994,https://upload.wikimedia.org/wikipedia/en/thumb/0/04/Keemat_%281973%29.jpg/220px-Keemat_%281973%29.jpg,https://en.wikipedia.org/wiki/Keemat_(1973_film)
Jyot Jale,tt0156661,,https://en.wikipedia.org/wiki/Jyot_Jale
Jugnu,tt0070253,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Jugnu_1973_film_poster.jpg/220px-Jugnu_1973_film_poster.jpg,https://en.wikipedia.org/wiki/Jugnu_(1973_film)
Kunwara Badan,tt0269456,,https://en.wikipedia.org/wiki/Kunwara_Badan
Khoon Khoon,tt0230412,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Khoon_Khoon.jpg/220px-Khoon_Khoon.jpg,https://en.wikipedia.org/wiki/Khoon_Khoon
Loafer (1973 film),tt0156745,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Loafer_1973.jpg/220px-Loafer_1973.jpg,https://en.wikipedia.org/wiki/Loafer_(1973_film)
Maha Sati Savitri,tt0157959,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Maha_Sati_Savitri.jpg/220px-Maha_Sati_Savitri.jpg,https://en.wikipedia.org/wiki/Maha_Sati_Savitri
Manchali,tt0247502,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Manchali_Poster.jpeg/220px-Manchali_Poster.jpeg,https://en.wikipedia.org/wiki/Manchali
Mehmaan (film),tt0213879,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Mehmaan.jpg/220px-Mehmaan.jpg,https://en.wikipedia.org/wiki/Mehmaan_(film)
Mera Desh Mera Dharam,tt0213082,,https://en.wikipedia.org/wiki/Mera_Desh_Mera_Dharam
Nafrat,tt0374079,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Nafrat.jpg/220px-Nafrat.jpg,https://en.wikipedia.org/wiki/Nafrat
Naina (1973 film),,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/1974naina.jpeg/220px-1974naina.jpeg,https://en.wikipedia.org/wiki/Naina_(1973_film)
Nai Duniya Naye Log,tt0230561,,https://en.wikipedia.org/wiki/Nai_Duniya_Naye_Log
Namak Haraam,tt0070434,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Namakharam.jpg/220px-Namakharam.jpg,https://en.wikipedia.org/wiki/Namak_Haraam
Naya Nasha,tt0271670,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Naya_Nasha.jpg/220px-Naya_Nasha.jpg,https://en.wikipedia.org/wiki/Naya_Nasha
Rickshawala,tt0419092,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Rickshawala_1973.jpg/220px-Rickshawala_1973.jpg,https://en.wikipedia.org/wiki/Rickshawala
Saudagar (1973 film),tt0070637,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Saudagar%2C_1973_Hindi_film_poster.jpg/220px-Saudagar%2C_1973_Hindi_film_poster.jpg,https://en.wikipedia.org/wiki/Saudagar_(1973_film)
Shareef Budmaash,tt0232626,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Shareef_Budmaash.jpg/220px-Shareef_Budmaash.jpg,https://en.wikipedia.org/wiki/Shareef_Budmaash
Yaadon Ki Baaraat,tt0070935,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Yaadon_ki_Baaraat.jpg/220px-Yaadon_ki_Baaraat.jpg,https://en.wikipedia.org/wiki/Yaadon_Ki_Baaraat
Zanjeer (1973 film),tt0070947,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Zanjeer_1973.jpg/220px-Zanjeer_1973.jpg,https://en.wikipedia.org/wiki/Zanjeer_(1973_film)
Aan Baan (1972 film),tt0178183,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Aan_Baan.jpg/220px-Aan_Baan.jpg,https://en.wikipedia.org/wiki/Aan_Baan_(1972_film)
Aankh Micholi,tt0950680,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Aankh_Micholi.jpg/220px-Aankh_Micholi.jpg,https://en.wikipedia.org/wiki/Aankh_Micholi
Paanch Dushman,tt0430441,,https://en.wikipedia.org/wiki/Paanch_Dushman
Aankhon Aankhon Mein,tt0229949,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Aankhon_Aankhon_Mein.jpg/220px-Aankhon_Aankhon_Mein.jpg,https://en.wikipedia.org/wiki/Aankhon_Aankhon_Mein
Amar Prem,tt0066758,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Amar_prem.jpg/220px-Amar_prem.jpg,https://en.wikipedia.org/wiki/Amar_Prem
Anokhi Pehchan,tt0156289,,https://en.wikipedia.org/wiki/Anokhi_Pehchan
Annadata (1972 film),tt0068215,,https://en.wikipedia.org/wiki/Annadata_(1972_film)
Anokha Daan,tt0275922,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Anokha_Daan
Anokha Milan,tt0499182,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Anokha_Milan.jpg/220px-Anokha_Milan.jpg,https://en.wikipedia.org/wiki/Anokha_Milan
Apna Desh,tt0175448,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Apna_desh.jpg/220px-Apna_desh.jpg,https://en.wikipedia.org/wiki/Apna_Desh
Anuraag (1972 film),tt0068217,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Anuraag%2C_1972_film.jpg/220px-Anuraag%2C_1972_film.jpg,https://en.wikipedia.org/wiki/Anuraag_(1973_film)
Apradh,tt0175450,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Apradh.jpg/220px-Apradh.jpg,https://en.wikipedia.org/wiki/Apradh
Babul Ki Galiyaan,tt0247188,,https://en.wikipedia.org/wiki/Babul_Ki_Galiyaan
Baharon Phool Barsao,tt0448373,,https://en.wikipedia.org/wiki/Baharon_Phool_Barsao
Bandagi,tt0369260,,https://en.wikipedia.org/wiki/Bandagi
Bansi Birju,tt0068255,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Bansi_Birju.jpg/220px-Bansi_Birju.jpg,https://en.wikipedia.org/wiki/Bansi_Birju
Bawarchi,tt0068257,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Bawarchi1972.jpg/220px-Bawarchi1972.jpg,https://en.wikipedia.org/wiki/Bawarchi
Be-Imaan,tt0149814,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Be-Imaan_poster.jpg/220px-Be-Imaan_poster.jpg,https://en.wikipedia.org/wiki/Be-Imaan
Bees Saal Pehle,tt0357472,,https://en.wikipedia.org/wiki/Bees_Saal_Pehle
Bhai Ho To Aisa,tt0213500,https://upload.wikimedia.org/wikipedia/en/8/86/Bhai_Ho_To_Aisa.jpg,https://en.wikipedia.org/wiki/Bhai_Ho_To_Aisa
Bombay to Goa,tt0068305,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Bombay_to_Goa_poster.jpg/220px-Bombay_to_Goa_poster.jpg,https://en.wikipedia.org/wiki/Bombay_to_Goa
